reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-09,ARKK,TESLA INC,TSLA,88160R101,1717003,632131824.48,9.52
2026-09-09,ARKK,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,2817961,432472474.67,6.51
2026-09-09,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,3939630,378913613.4,5.7
2026-09-09,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,5283967,339706238.43,5.11
2026-09-09,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5498562,301211226.36,4.53
2026-09-09,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,1660619,297151163.86,4.47
2026-09-09,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,2360675,277001604.5,4.17
2026-09-09,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,1659401,212502892.06,3.2
2026-09-09,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,1551020,207991782.0,3.13
2026-09-09,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,3100572,203397523.2,3.06
2026-09-09,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,1946263,194295435.29,2.93
2026-09-09,ARKK,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,880393,175876109.61,2.65
2026-09-09,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1022850,174191355.0,2.62
2026-09-09,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,339702,171800889.48,2.59
2026-09-09,ARKK,NVIDIA CORP,NVDA,67066G104,745373,168253047.29,2.53
2026-09-09,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,6185463,165955972.29,2.5
2026-09-09,ARKK,AMAZON.COM INC,AMZN,023135106,634555,163061598.35,2.45
2026-09-09,ARKK,BLOCK INC,XYZ,852234103,2016679,161535987.9,2.43
2026-09-09,ARKK,BULLISH,BLSH,G16910120,4122488,146471998.64,2.21
2026-09-09,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,5298681,131248328.37,1.98
2026-09-09,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,9658456,123048729.44,1.85
2026-09-09,ARKK,BROADCOM INC,AVGO,11135F101,312529,115185688.24,1.73
2026-09-09,ARKK,ALPHABET INC-CL C,GOOG,02079K107,327886,109966406.68,1.66
2026-09-09,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,153743,94318255.64,1.42
2026-09-09,ARKK,X-ENERGY INC,XE,98386P102,4533531,86817118.65,1.31
2026-09-09,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,14441261,84192551.63,1.27
2026-09-09,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,971376,83412057.12,1.26
2026-09-09,ARKK,CLOUDFLARE INC - CLASS A,NET,18915M107,274719,78102611.7,1.18
2026-09-09,ARKK,ILLUMINA INC,ILMN,452327109,340441,71853477.46,1.08
2026-09-09,ARKK,NATERA INC,NTRA,632307104,212691,68941660.74,1.04
2026-09-09,ARKK,ROCKET LAB,RKLB UQ,773121108,1036380,68266350.6,1.03
2026-09-09,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,19983427,68742988.88,1.03
2026-09-09,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,152970,67153830.0,1.01
2026-09-09,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1370751,66070198.2,0.99
2026-09-09,ARKK,TERADYNE INC,TER,880770102,169393,63024359.58,0.95
2026-09-09,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,368588,59125201.08,0.89
2026-09-09,ARKK,VERACYTE INC,VCYT,92337F107,1236360,52483482.0,0.79
2026-09-09,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,2201015,39640280.15,0.6
2026-09-09,ARKK,ELI LILLY & CO,LLY,532457108,28038,31512188.58,0.47
2026-09-09,ARKK,ALPHABET INC-CL A,GOOGL,02079K305,74781,25302899.16,0.38
2026-09-09,ARKK,CERUS CORP,CERS,157085101,8965215,22771646.1,0.34
2026-09-09,ARKK,ARK ACTIVE AUTOCALL INC ETF,ARKY,00214Q724,1001947,20409660.39,0.31
2026-09-09,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,12638262,16682505.84,0.25
