Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-09,BLOK,3350 JP,Metaplanet Inc,10220903.0,1.41
2026-09-09,BLOK,8473 JP,SBI Holdings Inc,1513752.0,2.87
2026-09-09,BLOK,AGPXX,Invesco Government & Agency Portfolio 12/31/2031,1741622.0,0.15
2026-09-09,BLOK,AMD,Advanced Micro Devices Inc,66648.0,2.93
2026-09-09,BLOK,APLD,Applied Digital Corp,997937.0,2.46
2026-09-09,BLOK,ARKB,ARK 21Shares Bitcoin ETF,804944.0,1.82
2026-09-09,BLOK,AVGO,Broadcom Inc,57231.0,1.84
2026-09-09,BLOK,BBBYW,Neighborhood Intelligence Inc,477928.0,0.03
2026-09-09,BLOK,BKKT,Bakkt Inc,891513.0,0.64
2026-09-09,BLOK,BLK,Blackrock Inc,23723.0,2.26
2026-09-09,BLOK,BR,Broadridge Financial Solutions Inc,78316.0,1.15
2026-09-09,BLOK,BTC,Grayscale Bitcoin Mini Trust ETF,601456.0,1.82
2026-09-09,BLOK,BTGO,Bitgo Holdings Inc,1880786.0,1.27
2026-09-09,BLOK,BULL,Webull Corp,2586803.0,2.16
2026-09-09,BLOK,CASH&OTHER,Cash & Other,494186.0,0.04
2026-09-09,BLOK,CIFR,Cipher Digital Inc,2441711.0,3.94
2026-09-09,BLOK,CLSK,Cleanspark Inc,2473294.0,2.9
2026-09-09,BLOK,CME,CME Group Inc,56701.0,1.37
2026-09-09,BLOK,COIN,Coinbase Global Inc,171507.0,2.67
2026-09-09,BLOK,CORZ,Core Scientific Inc,1509744.0,2.46
2026-09-09,BLOK,CRCL,Circle Internet Group Inc,194211.0,1.63
2026-09-09,BLOK,CUBI,Customers Bancorp Inc,279047.0,1.91
2026-09-09,BLOK,DBS SP,DBS Group Holdings Ltd,301023.0,1.62
2026-09-09,BLOK,DELL,Dell Technologies Inc,61247.0,2.85
2026-09-09,BLOK,ETH,Grayscale Ethereum Staking Mini ETF,484050.0,1.0
2026-09-09,BLOK,ETOR,Etoro Group Ltd,586242.0,1.58
2026-09-09,BLOK,EXOD,Exodus Movement Inc,313952.0,0.2
2026-09-09,BLOK,FIGR,Figure Technology Solutions Inc,1422256.0,4.74
2026-09-09,BLOK,GLXY,Galaxy Digital Inc,1707842.0,4.02
2026-09-09,BLOK,GPGI,GPGI Inc,636458.0,0.77
2026-09-09,BLOK,HIVE,Hive Digital Technologies Ltd,2289118.0,0.63
2026-09-09,BLOK,HODL,VanEck Bitcoin ETF/US,997499.0,1.93
2026-09-09,BLOK,HOOD,Robinhood Markets Inc,413924.0,4.23
2026-09-09,BLOK,HUT,HUT 8 CORP,435035.0,3.77
2026-09-09,BLOK,IBM,International Business Machines Corp,114500.0,2.31
2026-09-09,BLOK,IREN,IREN Ltd,207116.0,0.85
2026-09-09,BLOK,MA,Mastercard Inc,15214.0,0.76
2026-09-09,BLOK,MELI,MercadoLibre Inc,10012.0,1.68
2026-09-09,BLOK,MSTR,Strategy Inc,109204.0,1.3
2026-09-09,BLOK,NU,NU Holdings Ltd/Cayman Islands,2177843.0,2.91
2026-09-09,BLOK,NVDA,NVIDIA Corp,92533.0,1.82
2026-09-09,BLOK,NXH,Neighborhood Intelligence Inc,6806069.0,2.28
2026-09-09,BLOK,OPRA,Opera Ltd,1923603.0,3.07
2026-09-09,BLOK,ORIO,Orion Digital Corp,528501.0,0.05
2026-09-09,BLOK,PURR,Hyperliquid Strategies Inc,633504.0,0.66
2026-09-09,BLOK,PYPL,PayPal Holdings Inc,395807.0,1.83
2026-09-09,BLOK,RIOT,Riot Platforms Inc,756874.0,1.47
2026-09-09,BLOK,SBET,SHARPLINK INC,1855956.0,1.43
2026-09-09,BLOK,SGD,SINGAPORE DOLLAR,248008.0,0.02
2026-09-09,BLOK,SRGE CN,Surge Digital Inc,670183.0,0.02
2026-09-09,BLOK,TSM,Taiwan Semiconductor Manufacturing Co Ltd,47246.0,1.81
2026-09-09,BLOK,V,Visa Inc,22283.0,0.72
2026-09-09,BLOK,WT,WisdomTree Inc,906906.0,1.93
2026-09-09,BLOK,WULF,Terawulf Inc,2372650.0,3.69
2026-09-09,BLOK,XYZ,Block Inc,339810.0,2.37
