reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-14,ARKW,TESLA INC,TSLA,88160R101,382699,139853522.56,7.71
2026-09-14,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,814502,91688490.14,5.05
2026-09-14,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,975879,88414637.4,4.87
2026-09-14,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,557134,84244232.14,4.64
2026-09-14,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,145911,75309044.43,4.15
2026-09-14,ARKW,AMAZON.COM INC,AMZN,023135106,271568,69733231.04,3.84
2026-09-14,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,384225,67339273.5,3.71
2026-09-14,ARKW,BLOCK INC,XYZ,852234103,847017,67092216.57,3.7
2026-09-14,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,750140,66754958.6,3.68
2026-09-14,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,512860,66051239.4,3.64
2026-09-14,ARKW,NVIDIA CORP,NVDA,67066G104,281072,61355206.88,3.38
2026-09-14,ARKW,ALPHABET INC-CL C,GOOG,02079K107,181598,60917049.1,3.36
2026-09-14,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,85639,55496641.17,3.06
2026-09-14,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,240967,46248796.31,2.55
2026-09-14,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,271958,45479536.34,2.51
2026-09-14,ARKW,BROADCOM INC,AVGO,11135F101,122935,44501240.65,2.45
2026-09-14,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,92547,40095062.28,2.21
2026-09-14,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,125129,38355792.37,2.11
2026-09-14,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,1500973,37569354.19,2.07
2026-09-14,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,170164,37641978.44,2.07
2026-09-14,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,821290,37368695.0,2.06
2026-09-14,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,179270,37062279.8,2.04
2026-09-14,ARKW,EVERPURE INC-A,P,74624M102,326359,32041926.62,1.77
2026-09-14,ARKW,BULLISH,BLSH,G16910120,860751,30229575.12,1.67
2026-09-14,ARKW,GITLAB INC-CL A,GTLB,37637K108,623513,29298875.87,1.61
2026-09-14,ARKW,RUBRIK INC-A,RBRK,781154109,328586,28471976.9,1.57
2026-09-14,ARKW,TOAST INC-CLASS A,TOST,888787108,708588,22759846.56,1.25
2026-09-14,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,40985,21547863.75,1.19
2026-09-14,ARKW,MERCADOLIBRE INC,MELI,58733R102,10993,20857788.41,1.15
2026-09-14,ARKW,NETFLIX INC,NFLX,64110L106,264085,20440179.0,1.13
2026-09-14,ARKW,DOORDASH INC - A,DASH,25809K105,93078,18797102.1,1.04
2026-09-14,ARKW,FIGMA INC-CL A,FIG,316841105,791137,18354378.4,1.01
2026-09-14,ARKW,SNOWFLAKE INC,SNOW,833445109,54321,17871065.79,0.98
2026-09-14,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,2398172,16355533.04,0.9
2026-09-14,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,619811,15334124.14,0.84
2026-09-14,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,63300,10773027.0,0.59
2026-09-14,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,791787,7917870.0,0.44
2026-09-14,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,495470,4132219.8,0.23
2026-09-14,ARKW,ALPHABET INC-CL A,GOOGL,02079K305,201,68038.5,0.0
