Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-08-19,CGGR,2299955D,CONSTELLATION SOFTWARE INC CONSTELLATION SOFTWARE IN 28,4185.0,0.0
2026-08-19,CGGR,A000660,SK HYNIX INC COMMON STOCK KRW5000.0,195402.0,0.83
2026-08-19,CGGR,AAPL,APPLE INC COMMON STOCK USD.00001,1638573.0,2.06
2026-08-19,CGGR,AFRM,AFFIRM HOLDINGS INC COMMON STOCK USD.00001,2033030.0,0.62
2026-08-19,CGGR,AIR,AIRBUS SE COMMON STOCK EUR1.0,374653.0,0.36
2026-08-19,CGGR,AKAM,AKAMAI TECHNOLOGIES INC COMMON STOCK USD.01,1064948.0,0.48
2026-08-19,CGGR,ALB,ALBEMARLE CORP COMMON STOCK USD.01,645634.0,0.34
2026-08-19,CGGR,ALNY,ALNYLAM PHARMACEUTICALS INC COMMON STOCK USD.01,722803.0,0.69
2026-08-19,CGGR,AMAT,APPLIED MATERIALS INC COMMON STOCK USD.01,228634.0,0.45000000000000007
2026-08-19,CGGR,AMGN,AMGEN INC COMMON STOCK USD.0001,521615.0,0.91
2026-08-19,CGGR,AMZN,AMAZON.COM INC COMMON STOCK USD.01,2408350.0,2.54
2026-08-19,CGGR,ANET,ARISTA NETWORKS INC COMMON STOCK USD.0001,448487.0,0.33
2026-08-19,CGGR,APH,AMPHENOL CORP CL A COMMON STOCK USD.001,1487658.0,0.9199999999999999
2026-08-19,CGGR,APP,APPLOVIN CORP CLASS A COMMON STOCK USD.00003,306200.0,0.38
2026-08-19,CGGR,ARMK,ARAMARK COMMON STOCK USD.01,1692470.0,0.4
2026-08-19,CGGR,ASML,ASML HOLDING NV NY REG SHS NY REG SHRS EUR.09,151875.0,1.05
2026-08-19,CGGR,AUR,AURORA INNOVATION INC COMMON STOCK USD.0001,8444797.0,0.21
2026-08-19,CGGR,AVGO,BROADCOM INC COMMON STOCK,3379150.0,4.85
2026-08-19,CGGR,BBD.B,BOMBARDIER INC B COMMON STOCK,398491.0,0.39
2026-08-19,CGGR,BSP,BENDING SPOONS SPA COMMON STOCK,1568288.0,0.26
2026-08-19,CGGR,BURL,BURLINGTON STORES INC COMMON STOCK USD.0001,307836.0,0.4099999999999999
2026-08-19,CGGR,CBRS,CEREBRAS SYSTEMS INC   A COMMON STOCK USD.00001,1057467.0,0.9000000000000001
2026-08-19,CGGR,CDNS,CADENCE DESIGN SYS INC COMMON STOCK USD.01,268565.0,0.34
2026-08-19,CGGR,CEG,CONSTELLATION ENERGY COMMON STOCK,334572.0,0.36
2026-08-19,CGGR,CMG,CHIPOTLE MEXICAN GRILL INC COMMON STOCK USD.01,5997884.0,0.8199999999999998
2026-08-19,CGGR,CMQXX,CAPITAL GROUP CENTRAL CASH FUN CAPITAL GROUP CNTRL CSH M,7008820.27,2.78
