Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-02,CGGR,2299955D,CONSTELLATION SOFTWARE INC CONSTELLATION SOFTWARE IN 28,4185.0,0.0
2026-09-02,CGGR,A000660,SK HYNIX INC COMMON STOCK KRW5000.0,164460.0,0.76
2026-09-02,CGGR,AAPL,APPLE INC COMMON STOCK USD.00001,1905643.0,2.44
2026-09-02,CGGR,AFRM,AFFIRM HOLDINGS INC COMMON STOCK USD.00001,2045744.0,0.6
2026-09-02,CGGR,AIR,AIRBUS SE COMMON STOCK EUR1.0,377005.0,0.34
2026-09-02,CGGR,AKAM,AKAMAI TECHNOLOGIES INC COMMON STOCK USD.01,1109683.0,0.45999999999999996
2026-09-02,CGGR,ALB,ALBEMARLE CORP COMMON STOCK USD.01,620267.0,0.34
2026-09-02,CGGR,ALNY,ALNYLAM PHARMACEUTICALS INC COMMON STOCK USD.01,763271.0,0.8
2026-09-02,CGGR,AMAT,APPLIED MATERIALS INC COMMON STOCK USD.01,259891.0,0.45000000000000007
2026-09-02,CGGR,AMGN,AMGEN INC COMMON STOCK USD.0001,541765.0,0.9399999999999998
2026-09-02,CGGR,AMZN,AMAZON.COM INC COMMON STOCK USD.01,2441067.0,2.45
2026-09-02,CGGR,ANET,ARISTA NETWORKS INC COMMON STOCK USD.0001,630099.0,0.45999999999999996
2026-09-02,CGGR,APH,AMPHENOL CORP CL A COMMON STOCK USD.001,2993796.0,0.9399999999999998
2026-09-02,CGGR,APP,APPLOVIN CORP CLASS A COMMON STOCK USD.00003,311424.0,0.39
2026-09-02,CGGR,ARMK,ARAMARK COMMON STOCK USD.01,1703054.0,0.38
2026-09-02,CGGR,ASML,ASML HOLDING NV NY REG SHS NY REG SHRS EUR.09,152268.0,1.01
2026-09-02,CGGR,AUR,AURORA INNOVATION INC COMMON STOCK USD.0001,11578370.0,0.27
2026-09-02,CGGR,AVGO,BROADCOM INC COMMON STOCK,3225172.0,4.66
2026-09-02,CGGR,BBD.B,BOMBARDIER INC B COMMON STOCK,420886.0,0.36
2026-09-02,CGGR,BSP,BENDING SPOONS SPA COMMON STOCK,1578032.0,0.25
2026-09-02,CGGR,BURL,BURLINGTON STORES INC COMMON STOCK USD.0001,309684.0,0.31
2026-09-02,CGGR,CBRS,CEREBRAS SYSTEMS INC   A COMMON STOCK USD.00001,1080021.0,0.78
2026-09-02,CGGR,CDNS,CADENCE DESIGN SYS INC COMMON STOCK USD.01,270245.0,0.33
2026-09-02,CGGR,CEG,CONSTELLATION ENERGY COMMON STOCK,336588.0,0.38
2026-09-02,CGGR,CMG,CHIPOTLE MEXICAN GRILL INC COMMON STOCK USD.01,5897877.0,0.89
