Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-03,CGGR,2299955D,CONSTELLATION SOFTWARE INC CONSTELLATION SOFTWARE IN 28,4185.0,0.0
2026-09-03,CGGR,A000660,SK HYNIX INC COMMON STOCK KRW5000.0,164460.0,0.75
2026-09-03,CGGR,AAPL,APPLE INC COMMON STOCK USD.00001,1905643.0,2.43
2026-09-03,CGGR,AFRM,AFFIRM HOLDINGS INC COMMON STOCK USD.00001,2045744.0,0.59
2026-09-03,CGGR,AIR,AIRBUS SE COMMON STOCK EUR1.0,377005.0,0.34
2026-09-03,CGGR,AKAM,AKAMAI TECHNOLOGIES INC COMMON STOCK USD.01,1109683.0,0.45999999999999996
2026-09-03,CGGR,ALB,ALBEMARLE CORP COMMON STOCK USD.01,620267.0,0.32
2026-09-03,CGGR,ALNY,ALNYLAM PHARMACEUTICALS INC COMMON STOCK USD.01,763271.0,0.78
2026-09-03,CGGR,AMAT,APPLIED MATERIALS INC COMMON STOCK USD.01,259891.0,0.44
2026-09-03,CGGR,AMGN,AMGEN INC COMMON STOCK USD.0001,541765.0,0.9399999999999998
2026-09-03,CGGR,AMZN,AMAZON.COM INC COMMON STOCK USD.01,2441067.0,2.46
2026-09-03,CGGR,ANET,ARISTA NETWORKS INC COMMON STOCK USD.0001,630099.0,0.4699999999999999
2026-09-03,CGGR,APH,AMPHENOL CORP CL A COMMON STOCK USD.001,2993796.0,0.96
2026-09-03,CGGR,APP,APPLOVIN CORP CLASS A COMMON STOCK USD.00003,311424.0,0.38
2026-09-03,CGGR,ARMK,ARAMARK COMMON STOCK USD.01,1703054.0,0.38
2026-09-03,CGGR,ASML,ASML HOLDING NV NY REG SHS NY REG SHRS EUR.09,152268.0,0.97
2026-09-03,CGGR,AUR,AURORA INNOVATION INC COMMON STOCK USD.0001,11578370.0,0.28
2026-09-03,CGGR,AVGO,BROADCOM INC COMMON STOCK,3225172.0,4.48
2026-09-03,CGGR,BBD.B,BOMBARDIER INC B COMMON STOCK,420886.0,0.36
2026-09-03,CGGR,BSP,BENDING SPOONS SPA COMMON STOCK,1578032.0,0.26
2026-09-03,CGGR,BURL,BURLINGTON STORES INC COMMON STOCK USD.0001,309684.0,0.31
2026-09-03,CGGR,CBRS,CEREBRAS SYSTEMS INC   A COMMON STOCK USD.00001,1080021.0,0.8
2026-09-03,CGGR,CDNS,CADENCE DESIGN SYS INC COMMON STOCK USD.01,270245.0,0.32
2026-09-03,CGGR,CEG,CONSTELLATION ENERGY COMMON STOCK,336588.0,0.37
2026-09-03,CGGR,CMG,CHIPOTLE MEXICAN GRILL INC COMMON STOCK USD.01,5897877.0,0.86
2026-09-03,CGGR,CMQXX,CAPITAL GROUP CENTRAL CASH FUN CAPITAL GROUP CNTRL CSH M,4923437.15,1.91
2026-09-03,CGGR,COHR,COHERENT CORP COMMON STOCK,390675.0,0.4
2026-09-03,CGGR,COST,COSTCO WHOLESALE CORP COMMON STOCK USD.005,161217.0,0.58
2026-09-03,CGGR,CRM,SALESFORCE INC COMMON STOCK USD.001,636101.0,0.65
2026-09-03,CGGR,CSCO,CISCO SYSTEMS INC COMMON STOCK USD.001,1024746.0,0.43
2026-09-03,CGGR,CSGP,COSTAR GROUP INC COMMON STOCK USD.01,2133015.0,0.26
2026-09-03,CGGR,CSU,CONSTELLATION SOFTWARE INC COMMON STOCK,45348.0,0.39
2026-09-03,CGGR,CVNA,CARVANA CO COMMON STOCK USD.001,1984745.0,0.57
2026-09-03,CGGR,DASH,DOORDASH INC   A COMMON STOCK USD.00001,812267.0,0.7
2026-09-03,CGGR,DE,DEERE + CO COMMON STOCK USD1.0,271304.0,0.73
2026-09-03,CGGR,DHI,DR HORTON INC COMMON STOCK USD.01,1405033.0,0.79
2026-09-03,CGGR,EOG,EOG RESOURCES INC COMMON STOCK USD.01,1490818.0,0.8500000000000001
2026-09-03,CGGR,FANG,DIAMONDBACK ENERGY INC COMMON STOCK USD.01,556874.0,0.44
2026-09-03,CGGR,FICO,FAIR ISAAC CORP COMMON STOCK USD.01,116841.0,0.51
2026-09-03,CGGR,FSLR,FIRST SOLAR INC COMMON STOCK USD.001,464496.0,0.37
2026-09-03,CGGR,FTAI,FTAI AVIATION LTD COMMON STOCK USD1.0,541842.0,0.42
2026-09-03,CGGR,GE,GENERAL ELECTRIC COMMON STOCK USD.01,796483.0,1.03
2026-09-03,CGGR,GEV,GE VERNOVA INC COMMON STOCK USD.01,219200.0,0.8
2026-09-03,CGGR,GH,GUARDANT HEALTH INC COMMON STOCK USD.00001,442856.0,0.28
2026-09-03,CGGR,GLEN,GLENCORE PLC COMMON STOCK USD.01,14720284.0,0.4699999999999999
2026-09-03,CGGR,GMEXICO B,GRUPO MEXICO SAB DE CV SER B COMMON STOCK,13600718.0,0.7
2026-09-03,CGGR,GOOG,ALPHABET INC CL C COMMON STOCK USD.001,2441548.0,3.2199999999999998
2026-09-03,CGGR,GOOGL,ALPHABET INC CL A COMMON STOCK USD.001,2327805.0,3.1
2026-09-03,CGGR,HCA,HCA HEALTHCARE INC COMMON STOCK USD.01,213122.0,0.34
2026-09-03,CGGR,HOOD,ROBINHOOD MARKETS INC   A COMMON STOCK USD.0001,581154.0,0.28
2026-09-03,CGGR,INIO,INNIO NV COMMON STOCK,1622689.0,0.13
2026-09-03,CGGR,INSM,INSMED INC COMMON STOCK USD.01,555210.0,0.27
2026-09-03,CGGR,INTC,INTEL CORP COMMON STOCK USD.001,3110224.0,1.11
2026-09-03,CGGR,IONS,IONIS PHARMACEUTICALS INC COMMON STOCK USD.001,1328230.0,0.3
2026-09-03,CGGR,ISRG,INTUITIVE SURGICAL INC COMMON STOCK USD.001,772766.0,1.11
2026-09-03,CGGR,KKR,KKR + CO INC COMMON STOCK USD.01,1108344.0,0.4699999999999999
2026-09-03,CGGR,KLAC,KLA CORP COMMON STOCK USD.001,1290853.0,0.8699999999999999
2026-09-03,CGGR,LLY,ELI LILLY + CO COMMON STOCK,472005.0,2.13
2026-09-03,CGGR,LYV,LIVE NATION ENTERTAINMENT IN COMMON STOCK USD.01,893242.0,0.62
2026-09-03,CGGR,MA,MASTERCARD INC   A COMMON STOCK USD.0001,185847.0,0.42
2026-09-03,CGGR,META,META PLATFORMS INC CLASS A COMMON STOCK USD.000006,2391953.0,5.68
2026-09-03,CGGR,MRNA,MODERNA INC COMMON STOCK USD.0001,2321315.0,1.34
2026-09-03,CGGR,MSFT,MICROSOFT CORP COMMON STOCK USD.00000625,2323147.0,4.61
2026-09-03,CGGR,MSTR,STRATEGY INC COMMON STOCK USD.001,2195529.0,1.24
2026-09-03,CGGR,MTD,METTLER TOLEDO INTERNATIONAL COMMON STOCK USD.01,79843.0,0.42
2026-09-03,CGGR,MU,MICRON TECHNOLOGY INC COMMON STOCK USD.1,944501.0,3.52
2026-09-03,CGGR,NAN,NET OTHER ASSETS,2139583476.43,0.5199999999999999
2026-09-03,CGGR,NCLH,NORWEGIAN CRUISE LINE HOLDIN COMMON STOCK USD.001,3323738.0,0.2
2026-09-03,CGGR,NET,CLOUDFLARE INC   CLASS A COMMON STOCK USD.001,1872440.0,2.07
2026-09-03,CGGR,NFLX,NETFLIX INC COMMON STOCK USD.001,3026037.0,0.97
2026-09-03,CGGR,NKE,NIKE INC  CL B COMMON STOCK,2586935.0,0.39
2026-09-03,CGGR,NOC,NORTHROP GRUMMAN CORP COMMON STOCK USD1.0,120449.0,0.25
2026-09-03,CGGR,NVDA,NVIDIA CORP COMMON STOCK USD.001,5893313.0,5.23
2026-09-03,CGGR,PFGC,PERFORMANCE FOOD GROUP CO COMMON STOCK USD.01,2344163.0,0.9000000000000001
2026-09-03,CGGR,PM,PHILIP MORRIS INTERNATIONAL COMMON STOCK,859110.0,0.62
