Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-11,CGGR,2299955D,CONSTELLATION SOFTWARE INC CONSTELLATION SOFTWARE IN 28,4185.0,0.0
2026-09-11,CGGR,A000660,SK HYNIX INC COMMON STOCK KRW5000.0,164994.0,0.8699999999999999
2026-09-11,CGGR,AAPL,APPLE INC COMMON STOCK USD.00001,1914043.0,2.5
2026-09-11,CGGR,AFRM,AFFIRM HOLDINGS INC COMMON STOCK USD.00001,2054864.0,0.58
2026-09-11,CGGR,AIR,AIRBUS SE COMMON STOCK EUR1.0,378685.0,0.34
2026-09-11,CGGR,AKAM,AKAMAI TECHNOLOGIES INC COMMON STOCK USD.01,1114603.0,0.4699999999999999
2026-09-11,CGGR,ALB,ALBEMARLE CORP COMMON STOCK USD.01,623027.0,0.29
2026-09-11,CGGR,ALNY,ALNYLAM PHARMACEUTICALS INC COMMON STOCK USD.01,766631.0,0.75
2026-09-11,CGGR,AMAT,APPLIED MATERIALS INC COMMON STOCK USD.01,261091.0,0.4699999999999999
2026-09-11,CGGR,AMGN,AMGEN INC COMMON STOCK USD.0001,544165.0,0.8100000000000002
2026-09-11,CGGR,AMZN,AMAZON.COM INC COMMON STOCK USD.01,2451867.0,2.48
2026-09-11,CGGR,ANET,ARISTA NETWORKS INC COMMON STOCK USD.0001,632859.0,0.5
2026-09-11,CGGR,APH,AMPHENOL CORP CL A COMMON STOCK USD.001,3007116.0,0.9899999999999999
2026-09-11,CGGR,APP,APPLOVIN CORP CLASS A COMMON STOCK USD.00003,312744.0,0.4
2026-09-11,CGGR,ARMK,ARAMARK COMMON STOCK USD.01,1710614.0,0.39
2026-09-11,CGGR,ASML,ASML HOLDING NV NY REG SHS NY REG SHRS EUR.09,152988.0,1.02
2026-09-11,CGGR,AUR,AURORA INNOVATION INC COMMON STOCK USD.0001,11629730.0,0.29
2026-09-11,CGGR,AVGO,BROADCOM INC COMMON STOCK,3239452.0,4.61
2026-09-11,CGGR,BBD.B,BOMBARDIER INC B COMMON STOCK,422806.0,0.36
2026-09-11,CGGR,BSP,BENDING SPOONS SPA COMMON STOCK,1584992.0,0.24
2026-09-11,CGGR,BURL,BURLINGTON STORES INC COMMON STOCK USD.0001,311004.0,0.29
2026-09-11,CGGR,CBRS,CEREBRAS SYSTEMS INC   A COMMON STOCK USD.00001,1084821.0,0.8199999999999998
2026-09-11,CGGR,CDNS,CADENCE DESIGN SYS INC COMMON STOCK USD.01,271445.0,0.31
2026-09-11,CGGR,CEG,CONSTELLATION ENERGY COMMON STOCK,338028.0,0.38
2026-09-11,CGGR,CMG,CHIPOTLE MEXICAN GRILL INC COMMON STOCK USD.01,5924037.0,0.84
2026-09-11,CGGR,CMQXX,CAPITAL GROUP CENTRAL CASH FUN CAPITAL GROUP CNTRL CSH M,6054974.6,2.38
2026-09-11,CGGR,COHR,COHERENT CORP COMMON STOCK,392355.0,0.4699999999999999
