Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-10,BLOK,3350 JP,Metaplanet Inc,10220903.0,1.48
2026-09-10,BLOK,8473 JP,SBI Holdings Inc,1513752.0,2.82
2026-09-10,BLOK,AGPXX,Invesco Government & Agency Portfolio 12/31/2031,2398573.0,0.21
2026-09-10,BLOK,AMD,Advanced Micro Devices Inc,66648.0,3.09
2026-09-10,BLOK,APLD,Applied Digital Corp,997937.0,2.41
2026-09-10,BLOK,ARKB,ARK 21Shares Bitcoin ETF,804944.0,1.86
2026-09-10,BLOK,AVGO,Broadcom Inc,57231.0,1.85
2026-09-10,BLOK,BBBYW,Neighborhood Intelligence Inc,477928.0,0.04
2026-09-10,BLOK,BKKT,Bakkt Inc,891513.0,0.65
2026-09-10,BLOK,BLK,Blackrock Inc,23723.0,2.26
2026-09-10,BLOK,BR,Broadridge Financial Solutions Inc,78316.0,1.17
2026-09-10,BLOK,BTC,Grayscale Bitcoin Mini Trust ETF,601456.0,1.85
2026-09-10,BLOK,BTGO,Bitgo Holdings Inc,1880786.0,1.26
2026-09-10,BLOK,BULL,Webull Corp,2586803.0,2.17
2026-09-10,BLOK,CASH&OTHER,Cash & Other,-159557.0,-0.01
2026-09-10,BLOK,CIFR,Cipher Digital Inc,2441711.0,3.67
2026-09-10,BLOK,CLSK,Cleanspark Inc,2473294.0,2.92
2026-09-10,BLOK,CME,CME Group Inc,56701.0,1.38
2026-09-10,BLOK,COIN,Coinbase Global Inc,171507.0,2.66
2026-09-10,BLOK,CORZ,Core Scientific Inc,1509744.0,2.43
2026-09-10,BLOK,CRCL,Circle Internet Group Inc,194211.0,1.6
2026-09-10,BLOK,CUBI,Customers Bancorp Inc,279047.0,1.94
2026-09-10,BLOK,DBS SP,DBS Group Holdings Ltd,301023.0,1.64
2026-09-10,BLOK,DELL,Dell Technologies Inc,61247.0,2.91
2026-09-10,BLOK,ETH,Grayscale Ethereum Staking Mini ETF,484050.0,1.01
2026-09-10,BLOK,ETOR,Etoro Group Ltd,586242.0,1.59
2026-09-10,BLOK,EXOD,Exodus Movement Inc,313952.0,0.18
2026-09-10,BLOK,FIGR,Figure Technology Solutions Inc,1422256.0,4.82
2026-09-10,BLOK,GLXY,Galaxy Digital Inc,1707842.0,3.82
2026-09-10,BLOK,GPGI,GPGI Inc,636458.0,0.76
2026-09-10,BLOK,HIVE,Hive Digital Technologies Ltd,2289118.0,0.63
2026-09-10,BLOK,HODL,VanEck Bitcoin ETF/US,997499.0,1.96
2026-09-10,BLOK,HOOD,Robinhood Markets Inc,413924.0,4.24
2026-09-10,BLOK,HUT,HUT 8 CORP,435035.0,3.71
2026-09-10,BLOK,IBM,International Business Machines Corp,114500.0,2.44
2026-09-10,BLOK,IREN,IREN Ltd,207116.0,0.83
2026-09-10,BLOK,MA,Mastercard Inc,15214.0,0.77
2026-09-10,BLOK,MELI,MercadoLibre Inc,10012.0,1.67
2026-09-10,BLOK,MSTR,Strategy Inc,109204.0,1.29
2026-09-10,BLOK,NU,NU Holdings Ltd/Cayman Islands,2177843.0,2.9
2026-09-10,BLOK,NVDA,NVIDIA Corp,92533.0,1.84
2026-09-10,BLOK,NXH,Neighborhood Intelligence Inc,6806069.0,2.31
2026-09-10,BLOK,OPRA,Opera Ltd,1923603.0,3.02
2026-09-10,BLOK,ORIO,Orion Digital Corp,528501.0,0.05
2026-09-10,BLOK,PURR,Hyperliquid Strategies Inc,633504.0,0.68
2026-09-10,BLOK,PYPL,PayPal Holdings Inc,395807.0,1.83
2026-09-10,BLOK,RIOT,Riot Platforms Inc,756874.0,1.48
2026-09-10,BLOK,SBET,SHARPLINK INC,1855956.0,1.41
2026-09-10,BLOK,SGD,SINGAPORE DOLLAR,248008.0,0.02
2026-09-10,BLOK,SRGE CN,Surge Digital Inc,670183.0,0.01
2026-09-10,BLOK,TSM,Taiwan Semiconductor Manufacturing Co Ltd,47246.0,1.83
2026-09-10,BLOK,V,Visa Inc,22283.0,0.73
2026-09-10,BLOK,WT,WisdomTree Inc,906906.0,1.93
2026-09-10,BLOK,WULF,Terawulf Inc,2372650.0,3.61
2026-09-10,BLOK,XYZ,Block Inc,339810.0,2.4
