date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/26/2026,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"477,441","$73,468,621.08",8.93%
08/26/2026,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"2,096,992","$54,878,070.94",6.67%
08/26/2026,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,"558,380","$51,382,127.60",6.24%
08/26/2026,ARKF,BLOCK INC,XYZ,852234103,"614,266","$50,812,083.52",6.17%
08/26/2026,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"433,692","$48,612,536.28",5.91%
08/26/2026,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"256,234","$47,956,755.44",5.83%
08/26/2026,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,113,239","$40,967,195.20",4.98%
08/26/2026,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"209,815","$36,241,344.95",4.40%
08/26/2026,ARKF,AMAZON.COM INC,AMZN,023135106,"117,160","$30,585,789.60",3.72%
08/26/2026,ARKF,MERCADOLIBRE INC,MELI,58733R102,"12,996","$25,953,012.00",3.15%
08/26/2026,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"44,083","$25,129,514.15",3.05%
08/26/2026,ARKF,BULLISH,BLSH,G16910120,"745,851","$23,882,149.02",2.90%
08/26/2026,ARKF,NVIDIA CORP,NVDA,67066G104,"104,539","$22,272,033.95",2.71%
08/26/2026,ARKF,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"31,991","$21,693,474.59",2.64%
08/26/2026,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"1,137,249","$21,607,731.00",2.63%
08/26/2026,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,"40,859","$19,578,815.62",2.38%
08/26/2026,ARKF,SEA LTD-ADR,SE,81141R100,"152,376","$18,769,675.68",2.28%
08/26/2026,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"734,466","$18,229,446.12",2.21%
08/26/2026,ARKF,ADYEN NV,ADYEN,BZ1HM42,"14,294","$18,008,951.22",2.19%
08/26/2026,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,082,126","$16,383,387.64",1.99%
08/26/2026,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,"82,300","$15,678,150.00",1.90%
08/26/2026,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"379,082","$14,829,687.84",1.80%
08/26/2026,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"79,132","$14,669,490.16",1.78%
08/26/2026,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"26,476","$14,629,843.32",1.78%
08/26/2026,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,"107,399","$13,492,536.37",1.64%
08/26/2026,ARKF,DOORDASH INC - A,DASH,25809K105,"56,481","$13,188,313.50",1.60%
08/26/2026,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"509,034","$13,127,986.86",1.59%
08/26/2026,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,"685,041","$9,775,535.07",1.19%
08/26/2026,ARKF,SECURITIZE CORP,SECZ,81517B101,"1,179,868","$7,940,511.64",0.96%
08/26/2026,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,"247,851","$7,661,074.41",0.93%
08/26/2026,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,"26,144","$7,257,051.52",0.88%
08/26/2026,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"146,765","$5,296,748.85",0.64%
08/26/2026,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"497,416","$4,700,581.20",0.57%
