Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-08-18,BLOK,3350 JP,Metaplanet Inc,10366913.0,1.3
2026-08-18,BLOK,8473 JP,SBI Holdings Inc,1535377.0,2.72
2026-08-18,BLOK,AGPXX,Invesco Government & Agency Portfolio 12/31/2031,17739936.0,1.63
2026-08-18,BLOK,AMD,Advanced Micro Devices Inc,67598.0,3.15
2026-08-18,BLOK,APLD,Applied Digital Corp,1012192.0,2.91
2026-08-18,BLOK,ARKB,ARK 21Shares Bitcoin ETF,816445.0,1.6
2026-08-18,BLOK,AVGO,Broadcom Inc,58046.0,2.1
2026-08-18,BLOK,BBBYW,BED BATH & BEYOND INC,477928.0,0.03
2026-08-18,BLOK,BIGG CN,BIGG Digital Assets Inc,4785396.0,0.02
2026-08-18,BLOK,BKKT,Bakkt Inc,904248.0,0.59
2026-08-18,BLOK,BLK,Blackrock Inc,24058.0,2.54
2026-08-18,BLOK,BR,Broadridge Financial Solutions Inc,79431.0,1.23
2026-08-18,BLOK,BTC,Grayscale Bitcoin Mini Trust ETF,610051.0,1.6
2026-08-18,BLOK,BTGO,Bitgo Holdings Inc,1907651.0,0.98
2026-08-18,BLOK,BULL,Webull Corp,2623753.0,1.97
2026-08-18,BLOK,CASH&OTHER,Cash & Other,11125215.0,1.02
2026-08-18,BLOK,CIFR,Cipher Digital Inc,2125172.0,3.62
2026-08-18,BLOK,CLSK,Cleanspark Inc,1519694.0,1.74
2026-08-18,BLOK,CME,CME Group Inc,57511.0,1.42
2026-08-18,BLOK,COIN,Coinbase Global Inc,173957.0,2.41
2026-08-18,BLOK,CORZ,Core Scientific Inc,1531309.0,2.84
2026-08-18,BLOK,CRCL,Circle Internet Group Inc,196981.0,1.35
2026-08-18,BLOK,CUBI,Customers Bancorp Inc,283032.0,2.14
2026-08-18,BLOK,DBS SP,DBS Group Holdings Ltd,305323.0,1.69
2026-08-18,BLOK,DELL,Dell Technologies Inc,62117.0,2.75
2026-08-18,BLOK,ETH,Grayscale Ethereum Staking Mini ETF,490969.0,0.82
2026-08-18,BLOK,ETOR,Etoro Group Ltd,594612.0,1.54
2026-08-18,BLOK,EXOD,Exodus Movement Inc,318437.0,0.19
2026-08-18,BLOK,FIGR,Figure Technology Solutions Inc,1442571.0,4.75
2026-08-18,BLOK,GLXY,Galaxy Digital Inc,1732237.0,3.49
2026-08-18,BLOK,GPGI,GPGI Inc,645548.0,0.78
2026-08-18,BLOK,HIVE,Hive Digital Technologies Ltd,2321818.0,0.66
2026-08-18,BLOK,HODL,VanEck Bitcoin ETF/US,1011755.0,1.69
2026-08-18,BLOK,HOOD,Robinhood Markets Inc,419834.0,3.72
2026-08-18,BLOK,HUT,HUT 8 CORP,375014.0,3.04
2026-08-18,BLOK,IBM,International Business Machines Corp,116135.0,2.45
2026-08-18,BLOK,IREN,IREN Ltd,210071.0,0.87
2026-08-18,BLOK,MA,Mastercard Inc,15429.0,0.8
2026-08-18,BLOK,MELI,MercadoLibre Inc,10152.0,1.67
2026-08-18,BLOK,MSTR,Strategy Inc,110764.0,1.0
2026-08-18,BLOK,NU,NU Holdings Ltd/Cayman Islands,2208953.0,3.0
2026-08-18,BLOK,NVDA,NVIDIA Corp,93853.0,1.95
2026-08-18,BLOK,NXH,Neighborhood Intelligence Inc,6903294.0,2.72
2026-08-18,BLOK,OPRA,Opera Ltd,1951083.0,3.53
2026-08-18,BLOK,ORIO,Orion Digital Corp,536051.0,0.04
2026-08-18,BLOK,PURR,Hyperliquid Strategies Inc,642554.0,0.42
2026-08-18,BLOK,PYPL,PayPal Holdings Inc,401457.0,2.24
2026-08-18,BLOK,RIOT,Riot Platforms Inc,494530.0,0.91
2026-08-18,BLOK,SBET,SHARPLINK INC,1882466.0,1.13
2026-08-18,BLOK,TSM,Taiwan Semiconductor Manufacturing Co Ltd,47916.0,1.9
2026-08-18,BLOK,V,Visa Inc,22598.0,0.75
2026-08-18,BLOK,WT,WisdomTree Inc,1261536.0,2.68
2026-08-18,BLOK,WULF,Terawulf Inc,2054024.0,3.33
2026-08-18,BLOK,XYZ,Block Inc,344660.0,2.55
