Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-02,JEPI,AAPL,APPLE INC COMMON STOCK,2622650.0,1.86
2026-09-02,JEPI,ABBV,ABBVIE INC COMMON STOCK,2943021.0,1.68
2026-09-02,JEPI,ACN,ACCENTURE PLC COMMON,1393025.0,0.57
2026-09-02,JEPI,ADI,ANALOG DEVICES INC,468798.0,0.36
2026-09-02,JEPI,ADSK,AUTODESK INC COMMON,802388.0,0.42
2026-09-02,JEPI,AFRM,AFFIRM HOLDINGS INC,660265.0,0.11
2026-09-02,JEPI,AJG,ARTHUR J GALLAGHER & CO,1390948.0,0.8
2026-09-02,JEPI,AMD,ADVANCED MICRO DEVICES,927553.0,0.92
2026-09-02,JEPI,AMT,AMERICAN TOWER CORP REIT,750581.0,0.28
2026-09-02,JEPI,AMZN,AMAZON.COM INC COMMON,3369272.0,1.87
2026-09-02,JEPI,AON,AON PLC COMMON STOCK USD,1089430.0,0.78
2026-09-02,JEPI,APH,AMPHENOL CORP COMMON,3329172.0,0.58
2026-09-02,JEPI,AVGO,BROADCOM INC COMMON,2062396.0,1.65
2026-09-02,JEPI,AWK,AMERICAN WATER WORKS CO,456894.0,0.14
2026-09-02,JEPI,AXP,AMERICAN EXPRESS CO,896881.0,0.64
2026-09-02,JEPI,AZO,AUTOZONE INC COMMON,59305.0,0.38
2026-09-02,JEPI,BAC,BANK OF AMERICA CORP,1523802.0,0.21
2026-09-02,JEPI,BBY,BEST BUY CO INC COMMON,294487.0,0.06
2026-09-02,JEPI,BKR,BAKER HUGHES CO COMMON,1669356.0,0.23
2026-09-02,JEPI,BMY,BRISTOL-MYERS SQUIBB CO,5544656.0,0.82
2026-09-02,JEPI,BRK.B,BERKSHIRE HATHAWAY INC,204269.0,0.22
2026-09-02,JEPI,BURL,BURLINGTON STORES INC,595376.0,0.33
2026-09-02,JEPI,C,CITIGROUP INC COMMON,3899528.0,1.14
2026-09-02,JEPI,CB,CHUBB LTD COMMON STOCK,981068.0,0.72
2026-09-02,JEPI,CDNS,CADENCE DESIGN SYSTEMS,792737.0,0.53
2026-09-02,JEPI,CHD,CHURCH & DWIGHT CO INC,1944809.0,0.42
2026-09-02,JEPI,CMG,CHIPOTLE MEXICAN GRILL,13521510.0,1.13
2026-09-02,JEPI,CMI,CUMMINS INC COMMON STOCK,322683.0,0.39
2026-09-02,JEPI,CMS,CMS ENERGY CORP COMMON,551134.0,0.08
2026-09-02,JEPI,COP,CONOCOPHILLIPS COMMON,1955085.0,0.58
