Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-08-21,BLOK,3350 JP,Metaplanet Inc,10250105.0,1.5
2026-08-21,BLOK,8473 JP,SBI Holdings Inc,1518077.0,2.76
2026-08-21,BLOK,AGPXX,Invesco Government & Agency Portfolio 12/31/2031,29717487.0,2.74
2026-08-21,BLOK,AMD,Advanced Micro Devices Inc,66838.0,2.89
2026-08-21,BLOK,APLD,Applied Digital Corp,1000788.0,2.64
2026-08-21,BLOK,ARKB,ARK 21Shares Bitcoin ETF,807249.0,1.79
2026-08-21,BLOK,AVGO,Broadcom Inc,57394.0,1.93
2026-08-21,BLOK,BBBYW,NEIGHBORHOOD INTELLIGENCE INC WT EXP 072331,477928.0,0.02
2026-08-21,BLOK,BIGG CN,BIGG Digital Assets Inc,4731480.0,0.02
2026-08-21,BLOK,BKKT,Bakkt Inc,894060.0,0.62
2026-08-21,BLOK,BLK,Blackrock Inc,23790.0,2.5
2026-08-21,BLOK,BR,Broadridge Financial Solutions Inc,78539.0,1.29
2026-08-21,BLOK,BTC,Grayscale Bitcoin Mini Trust ETF,603179.0,1.79
2026-08-21,BLOK,BTGO,Bitgo Holdings Inc,1886159.0,1.15
2026-08-21,BLOK,BULL,Webull Corp,2594193.0,2.12
2026-08-21,BLOK,CASH&OTHER,Cash & Other,-563811.0,-0.05
2026-08-21,BLOK,CIFR,Cipher Digital Inc,2101228.0,3.33
2026-08-21,BLOK,CLSK,Cleanspark Inc,1502574.0,1.75
2026-08-21,BLOK,CME,CME Group Inc,56863.0,1.42
2026-08-21,BLOK,COIN,Coinbase Global Inc,171997.0,2.73
2026-08-21,BLOK,CORZ,Core Scientific Inc,1514057.0,2.57
2026-08-21,BLOK,CRCL,Circle Internet Group Inc,194765.0,1.5
2026-08-21,BLOK,CUBI,Customers Bancorp Inc,279844.0,2.05
2026-08-21,BLOK,DBS SP,DBS Group Holdings Ltd,301883.0,1.66
2026-08-21,BLOK,DELL,Dell Technologies Inc,61421.0,2.46
2026-08-21,BLOK,ETH,Grayscale Ethereum Staking Mini ETF,485437.0,0.99
2026-08-21,BLOK,ETOR,Etoro Group Ltd,587916.0,1.61
2026-08-21,BLOK,EXOD,Exodus Movement Inc,314849.0,0.23
2026-08-21,BLOK,FIGR,Figure Technology Solutions Inc,1426319.0,4.74
2026-08-21,BLOK,GLXY,Galaxy Digital Inc,1712721.0,3.71
2026-08-21,BLOK,GPGI,GPGI Inc,638276.0,0.75
2026-08-21,BLOK,HIVE,Hive Digital Technologies Ltd,2295658.0,0.66
2026-08-21,BLOK,HODL,VanEck Bitcoin ETF/US,1000355.0,1.9
2026-08-21,BLOK,HOOD,Robinhood Markets Inc,415106.0,3.64
2026-08-21,BLOK,HUT,HUT 8 CORP,370790.0,3.03
2026-08-21,BLOK,IBM,International Business Machines Corp,114827.0,2.47
2026-08-21,BLOK,IREN,IREN Ltd,207707.0,0.82
2026-08-21,BLOK,MA,Mastercard Inc,15257.0,0.81
2026-08-21,BLOK,MELI,MercadoLibre Inc,10040.0,1.78
2026-08-21,BLOK,MSTR,Strategy Inc,109516.0,1.13
2026-08-21,BLOK,NU,NU Holdings Ltd/Cayman Islands,2184065.0,2.86
2026-08-21,BLOK,NVDA,NVIDIA Corp,92797.0,1.86
2026-08-21,BLOK,NXH,Neighborhood Intelligence Inc,6825514.0,2.62
2026-08-21,BLOK,OPRA,Opera Ltd,1929099.0,3.25
2026-08-21,BLOK,ORIO,Orion Digital Corp,530011.0,0.04
2026-08-21,BLOK,PURR,Hyperliquid Strategies Inc,635314.0,0.59
2026-08-21,BLOK,PYPL,PayPal Holdings Inc,396937.0,2.28
2026-08-21,BLOK,RIOT,Riot Platforms Inc,488958.0,0.95
2026-08-21,BLOK,SBET,SHARPLINK INC,1861258.0,1.3
2026-08-21,BLOK,TSM,Taiwan Semiconductor Manufacturing Co Ltd,47380.0,1.82
2026-08-21,BLOK,V,Visa Inc,22346.0,0.75
2026-08-21,BLOK,WT,WisdomTree Inc,1247324.0,2.61
2026-08-21,BLOK,WULF,Terawulf Inc,2030884.0,3.08
2026-08-21,BLOK,XYZ,Block Inc,340780.0,2.52
