date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/10/2026,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,842,414","$191,266,038.06",10.16%
09/10/2026,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"1,208,440","$151,683,388.80",8.06%
09/10/2026,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,"2,400,583","$147,107,726.24",7.81%
09/10/2026,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"2,085,123","$111,449,824.35",5.92%
09/10/2026,ARKG,PERSONALIS INC,PSNL,71535D106,"6,599,999","$108,239,983.60",5.75%
09/10/2026,ARKG,ABSCI CORP,ABSI,00091E109,"10,338,885","$89,431,355.25",4.75%
09/10/2026,ARKG,GUARDANT HEALTH INC,GH,40131M109,"512,314","$83,394,472.92",4.43%
09/10/2026,ARKG,NATERA INC,NTRA,632307104,"241,333","$79,714,703.23",4.23%
09/10/2026,ARKG,ILLUMINA INC,ILMN,452327109,"361,581","$74,124,105.00",3.94%
09/10/2026,ARKG,CAREDX INC,CDNA,14167L103,"1,470,398","$73,564,011.94",3.91%
09/10/2026,ARKG,ELI LILLY & CO,LLY,532457108,"63,814","$71,740,336.94",3.81%
09/10/2026,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"4,485,999","$68,052,604.83",3.61%
09/10/2026,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,462,159","$61,984,852.83",3.29%
09/10/2026,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,690,390","$44,389,641.40",2.36%
09/10/2026,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"13,706,507","$44,066,420.01",2.34%
09/10/2026,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"1,783,552","$43,554,339.84",2.31%
09/10/2026,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,"503,593","$43,550,722.64",2.31%
09/10/2026,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,194,099","$42,126,700.80",2.24%
09/10/2026,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"2,754,707","$40,604,381.18",2.16%
09/10/2026,ARKG,VERACYTE INC,VCYT,92337F107,"927,239","$40,668,702.54",2.16%
09/10/2026,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"4,794,453","$35,766,619.38",1.90%
09/10/2026,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,791,663","$34,086,205.23",1.81%
09/10/2026,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"586,940","$32,880,378.80",1.75%
09/10/2026,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,"961,922","$27,857,261.12",1.48%
09/10/2026,ARKG,PRIME MEDICINE INC,PRME,74168J101,"7,550,725","$26,201,015.75",1.39%
09/10/2026,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,"1,535,914","$23,837,385.28",1.27%
09/10/2026,ARKG,CERUS CORP,CERS,157085101,"7,511,820","$18,854,668.20",1.00%
09/10/2026,ARKG,908 DEVICES INC,MASS,65443P102,"1,914,776","$18,554,179.44",0.99%
09/10/2026,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"10,682,951","$13,781,006.79",0.73%
09/10/2026,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"11,971,065","$11,971,065.20",0.64%
09/10/2026,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,"401,701","$11,814,026.41",0.63%
09/10/2026,ARKG,FREENOME INC,FRNM,35661P100,"725,049","$11,419,521.75",0.61%
09/10/2026,ARKG,QUANTUM-SI INC,QSI,74765K105,"6,794,311","$5,095,733.25",0.27%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
