reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-24,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,436467,62126712.78,7.24
2026-09-24,ARKF,BLOCK INC,XYZ,852234103,817396,61043133.28,7.12
2026-09-24,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,613744,56292599.68,6.56
2026-09-24,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,433692,53214008.4,6.2
2026-09-24,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,264934,52491373.42,6.12
2026-09-24,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,51314,38182747.4,4.45
2026-09-24,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,198961,38158730.19,4.45
2026-09-24,ARKF,TOAST INC-CLASS A,TOST,888787108,1151075,34313545.75,4.0
2026-09-24,ARKF,BULLISH,BLSH,G16910120,771195,30932631.45,3.61
2026-09-24,ARKF,AMAZON.COM INC,AMZN,023135106,121132,30194573.64,3.52
2026-09-24,ARKF,NVIDIA CORP,NVDA,67066G104,115803,26114734.53,3.04
2026-09-24,ARKF,MERCADOLIBRE INC,MELI,58733R102,13428,24160194.72,2.82
2026-09-24,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,759426,20853837.96,2.43
2026-09-24,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,1175901,19461161.55,2.27
2026-09-24,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,73289,19237629.61,2.24
2026-09-24,ARKF,SECURITIZE CORP,SECZ,81517B101,1219972,17518797.92,2.04
2026-09-24,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,27112,16663306.32,1.94
2026-09-24,ARKF,SEA LTD-ADR,SE,81141R100,157548,16273132.92,1.9
2026-09-24,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,331093,16220246.07,1.89
2026-09-24,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,1118906,15239499.72,1.78
2026-09-24,ARKF,ADYEN NV,ADYEN,BZ1HM42,14774,14475441.91,1.69
2026-09-24,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,27376,13972710.4,1.63
2026-09-24,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,85096,12728659.68,1.48
2026-09-24,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,111047,12214059.53,1.42
2026-09-24,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,526338,11184682.5,1.3
2026-09-24,ARKF,DOORDASH INC - A,DASH,25809K105,58401,11053557.27,1.29
2026-09-24,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,31502,11099099.66,1.29
2026-09-24,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,708321,9165673.74,1.07
2026-09-24,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,256275,6965554.5,0.81
2026-09-24,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,514324,5302680.44,0.62
2026-09-24,ARKF,ZILLOW GROUP INC - C,Z,98954M200,151745,4347494.25,0.51
2026-09-24,ARKF,PAYPAY CORP,PAYP,70450C101,243651,4000749.42,0.47
2026-09-24,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,41299,3876324.14,0.45
2026-09-24,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,418235,3868673.75,0.45
2026-09-24,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,403307,903407.68,0.11
2026-09-24,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,4451,493170.8,0.06
