date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/04/2026,ARKF,BLOCK INC,XYZ,852234103,"790,528","$65,906,319.36",7.83%
09/04/2026,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"422,127","$61,579,886.76",7.32%
09/04/2026,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,"593,572","$61,274,437.56",7.28%
09/04/2026,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"2,096,992","$56,870,213.34",6.76%
09/04/2026,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"433,692","$54,090,066.24",6.43%
09/04/2026,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"256,234","$49,376,291.80",5.87%
09/04/2026,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,113,239","$37,772,199.27",4.49%
09/04/2026,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"192,421","$35,122,605.13",4.17%
09/04/2026,ARKF,AMAZON.COM INC,AMZN,023135106,"117,160","$30,332,724.00",3.60%
09/04/2026,ARKF,BULLISH,BLSH,G16910120,"745,851","$27,014,723.22",3.21%
09/04/2026,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"44,083","$26,920,606.44",3.20%
09/04/2026,ARKF,MERCADOLIBRE INC,MELI,58733R102,"12,996","$25,875,750.78",3.07%
09/04/2026,ARKF,NVIDIA CORP,NVDA,67066G104,"111,999","$25,586,171.55",3.04%
09/04/2026,ARKF,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"31,991","$21,693,474.59",2.58%
09/04/2026,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"1,137,249","$21,050,478.99",2.50%
09/04/2026,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"734,466","$19,426,625.70",2.31%
09/04/2026,ARKF,ADYEN NV,ADYEN,BZ1HM42,"14,294","$17,339,461.04",2.06%
09/04/2026,ARKF,SEA LTD-ADR,SE,81141R100,"152,376","$17,233,725.60",2.05%
09/04/2026,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"79,132","$17,011,006.04",2.02%
09/04/2026,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,082,126","$16,967,735.68",2.02%
09/04/2026,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,"82,300","$15,246,075.00",1.81%
09/04/2026,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"26,476","$14,829,472.36",1.76%
09/04/2026,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"320,209","$13,291,875.59",1.58%
09/04/2026,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,"107,399","$13,103,751.99",1.56%
09/04/2026,ARKF,DOORDASH INC - A,DASH,25809K105,"56,481","$12,538,782.00",1.49%
09/04/2026,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"509,034","$12,313,532.46",1.46%
09/04/2026,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,"26,224","$11,962,339.84",1.42%
09/04/2026,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,"685,041","$9,864,590.40",1.17%
09/04/2026,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,"30,470","$8,669,019.70",1.03%
09/04/2026,ARKF,SECURITIZE CORP,SECZ,81517B101,"1,179,868","$8,377,062.80",1.00%
09/04/2026,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,"247,851","$8,117,120.25",0.96%
09/04/2026,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"146,765","$5,186,675.10",0.62%
09/04/2026,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"497,416","$4,874,676.80",0.58%
09/04/2026,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,"39,943","$4,306,254.83",0.51%
09/04/2026,ARKF,PAYPAY CORP,PAYP,70450C101,"235,647","$3,989,503.71",0.47%
09/04/2026,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"399,357","$3,386,547.36",0.40%
09/04/2026,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,390,273","$1,390,273.46",0.17%
09/04/2026,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,"390,059","$877,632.75",0.10%
09/04/2026,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"4,307","$481,565.67",0.06%
09/04/2026,ARKF,BRERA HOLDINGS PLC WTS,,BREADUMMY,"78,805","$135,545.12",0.02%
09/04/2026,ARKF,BRERA HOLDINGS PLC-CL B,,G13311132,"51,716","$204,795.36",0.02%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
