Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-08-25,AVUV,2200963D,OMNIAB INC   12.5 EARNOUT COMMON STOCK,21075.0,0.0
2026-08-25,AVUV,2200964D,OMNIAB INC   15.00 EARNOUT COMMON STOCK,21075.0,0.0
2026-08-25,AVUV,AAP,ADVANCE AUTO PARTS INC COMMON STOCK USD.0001,1126454.0,0.16
2026-08-25,AVUV,ABCB,AMERIS BANCORP COMMON STOCK USD1.0,446369.0,0.12
2026-08-25,AVUV,ABG,ASBURY AUTOMOTIVE GROUP COMMON STOCK USD.01,43933.0,0.03
2026-08-25,AVUV,ACCO,ACCO BRANDS CORP COMMON STOCK USD.01,2214738.0,0.03
2026-08-25,AVUV,ACDC,PROFRAC HOLDING CORP A COMMON STOCK USD.01,285490.0,0.0
2026-08-25,AVUV,ACEL,ACCEL ENTERTAINMENT INC COMMON STOCK USD.0001,1736574.0,0.07
2026-08-25,AVUV,ACHC,ACADIA HEALTHCARE CO INC COMMON STOCK USD.01,2400504.0,0.23
2026-08-25,AVUV,ACIC,AMERICAN COASTAL INSURANCE C COMMON STOCK USD.0001,813561.0,0.02
2026-08-25,AVUV,ACNB,ACNB CORP COMMON STOCK USD2.5,251757.0,0.05
2026-08-25,AVUV,ACNT,ASCENT INDUSTRIES CO COMMON STOCK USD1.0,135426.0,0.01
2026-08-25,AVUV,ACT,ENACT HOLDINGS INC COMMON STOCK USD.01,865481.0,0.14
2026-08-25,AVUV,ACTG,ACACIA RESEARCH CORP COMMON STOCK USD.001,612127.0,0.01
2026-08-25,AVUV,ACU,ACME UNITED CORP COMMON STOCK USD2.5,49774.0,0.01
2026-08-25,AVUV,AD,ARRAY DIGITAL INFRASTRUCTURE COMMON STOCK USD1.0,739295.0,0.08
2026-08-25,AVUV,ADV,ADVANTAGE SOLUTIONS INC COMMON STOCK USD.0001,16657.0,0.0
2026-08-25,AVUV,AEO,AMERICAN EAGLE OUTFITTERS COMMON STOCK USD.01,5907676.0,0.32
2026-08-25,AVUV,AGM,FEDERAL AGRIC MTG CORP CL C COMMON STOCK USD1.0,304772.0,0.21
2026-08-25,AVUV,AGO,ASSURED GUARANTY LTD COMMON STOCK USD.01,1144543.0,0.27
2026-08-25,AVUV,AGX,ARGAN INC COMMON STOCK USD.15,144557.0,0.21
2026-08-25,AVUV,AII,AMERICAN INTEGRITY INSURANCE COMMON STOCK USD.001,299563.0,0.03
2026-08-25,AVUV,AIN,ALBANY INTL CORP CL A COMMON STOCK USD.001,1282997.0,0.24
2026-08-25,AVUV,ALG,ALAMO GROUP INC COMMON STOCK USD.1,179092.0,0.09
2026-08-25,AVUV,ALGT,ALLEGIANT TRAVEL CO COMMON STOCK USD.001,1404451.0,0.37
2026-08-25,AVUV,ALIT,ALIGHT INC   CLASS A COMMON STOCK USD.0001,93355.0,0.0
2026-08-25,AVUV,ALK,ALASKA AIR GROUP INC COMMON STOCK USD.01,4569129.0,0.63
2026-08-25,AVUV,ALKS,ALKERMES PLC COMMON STOCK USD.01,991255.0,0.16
2026-08-25,AVUV,ALRM,ALARM.COM HOLDINGS INC COMMON STOCK,76989.0,0.01
2026-08-25,AVUV,ALRS,ALERUS FINANCIAL CORP COMMON STOCK USD1.0,161595.0,0.02
2026-08-25,AVUV,ALTO,ALTO INGREDIENTS INC COMMON STOCK USD.001,116926.0,0.0
2026-08-25,AVUV,AMAL,AMALGAMATED FINANCIAL CORP COMMON STOCK USD.01,647201.0,0.1
2026-08-25,AVUV,AMCX,AMC GLOBAL MEDIA INC COMMON STOCK,1621644.0,0.07
2026-08-25,AVUV,AMPH,AMPHASTAR PHARMACEUTICALS IN COMMON STOCK USD.0001,1136247.0,0.08
2026-08-25,AVUV,AMPY,AMPLIFY ENERGY CORP COMMON STOCK USD.01,1143875.0,0.02
2026-08-25,AVUV,AMRC,AMERESCO INC CL A COMMON STOCK USD.0001,888837.0,0.06
2026-08-25,AVUV,AMSF,AMERISAFE INC COMMON STOCK USD.01,96634.0,0.01
2026-08-25,AVUV,AMTB,AMERANT BANCORP INC COMMON STOCK USD.1,826826.0,0.08
2026-08-25,AVUV,ANDE,ANDERSONS INC/THE COMMON STOCK,171580.0,0.04
2026-08-25,AVUV,ANF,ABERCROMBIE + FITCH CO CL A COMMON STOCK USD.01,1827077.0,0.63
2026-08-25,AVUV,ANIK,ANIKA THERAPEUTICS INC COMMON STOCK USD.01,23506.0,0.0
2026-08-25,AVUV,ANIP,ANI PHARMACEUTICALS INC COMMON STOCK USD.0001,638202.0,0.15
2026-08-25,AVUV,AOUT,AMERICAN OUTDOOR BRANDS INC COMMON STOCK,58637.0,0.0
2026-08-25,AVUV,AP,AMPCO PITTSBURGH CORP COMMON STOCK USD1.0,355357.0,0.01
2026-08-25,AVUV,APAM,ARTISAN PARTNERS ASSET MA  A COMMON STOCK USD.01,100781.0,0.01
2026-08-25,AVUV,APC,ARKO PETROLEUM CORP COMMON STOCK,145864.0,0.01
2026-08-25,AVUV,APEI,AMERICAN PUBLIC EDUCATION COMMON STOCK USD.01,573134.0,0.08
2026-08-25,AVUV,APOG,APOGEE ENTERPRISES INC COMMON STOCK USD.333,983634.0,0.13
2026-08-25,AVUV,ARCB,ARCBEST CORP COMMON STOCK USD.01,1075115.0,0.47
2026-08-25,AVUV,ARDT,ARDENT HEALTH INC COMMON STOCK USD.01,511341.0,0.02
2026-08-25,AVUV,AREC,AMERICAN RESOURCES CORP COMMON STOCK USD.0001,323574.0,0.0
2026-08-25,AVUV,ARHS,ARHAUS INC COMMON STOCK USD.001,1262786.0,0.04
2026-08-25,AVUV,AROC,ARCHROCK INC COMMON STOCK USD.01,5749009.0,0.56
2026-08-25,AVUV,AROW,ARROW FINANCIAL CORP COMMON STOCK USD1.0,409227.0,0.05
2026-08-25,AVUV,ARW,ARROW ELECTRONICS INC COMMON STOCK USD1.0,51107.0,0.03
2026-08-25,AVUV,ASB,ASSOCIATED BANC CORP COMMON STOCK USD.01,3992330.0,0.39
2026-08-25,AVUV,ASC,ARDMORE SHIPPING CORP COMMON STOCK USD.01,1536607.0,0.09
2026-08-25,AVUV,ASH,ASHLAND INC COMMON STOCK,486253.0,0.11
2026-08-25,AVUV,ASIC,ATEGRITY SPECIALTY HOLDINGS COMMON STOCK,463.0,0.0
2026-08-25,AVUV,ASIX,ADVANSIX INC COMMON STOCK USD.01,1280874.0,0.07
2026-08-25,AVUV,ASLE,AERSALE CORP COMMON STOCK USD.0001,1171717.0,0.02
2026-08-25,AVUV,ASO,ACADEMY SPORTS + OUTDOORS IN COMMON STOCK USD.01,2245897.0,0.31
2026-08-25,AVUV,ASPN,ASPEN AEROGELS INC COMMON STOCK USD.00001,2554816.0,0.04
2026-08-25,AVUV,ASTE,ASTEC INDUSTRIES INC COMMON STOCK USD.2,99077.0,0.01
2026-08-25,AVUV,ATKR,ATKORE INC COMMON STOCK USD.01,1721315.0,0.51
