reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-21,ARKK,TESLA INC,TSLA,88160R101,2352526,856954646.02,9.26
2026-09-21,ARKK,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,3861178,589640492.38,6.37
2026-09-21,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,7041417,548103899.28,5.92
2026-09-21,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,5241675,481080931.5,5.2
2026-09-21,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,2225047,432215379.75,4.67
2026-09-21,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,7584281,428966933.36,4.64
2026-09-21,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,3234305,387534425.1,4.19
2026-09-21,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2189504,365625272.96,3.95
2026-09-21,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,4093989,313599557.4,3.39
2026-09-21,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,2056471,264256523.5,2.86
2026-09-21,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,449487,251631812.34,2.72
2026-09-21,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1353535,240441957.4,2.6
2026-09-21,ARKK,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,1205863,239207043.31,2.59
2026-09-21,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,2801200,227905632.0,2.46
2026-09-21,ARKK,NVIDIA CORP,NVDA,67066G104,1021166,226974566.82,2.45
2026-09-21,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,8747010,218237899.5,2.36
2026-09-21,ARKK,AMAZON.COM INC,AMZN,023135106,841696,213546692.16,2.31
2026-09-21,ARKK,BLOCK INC,XYZ,852234103,2762976,210759809.28,2.28
2026-09-21,ARKK,BULLISH,BLSH,G16910120,5456652,209208037.68,2.26
2026-09-21,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,7048176,183182094.24,1.98
2026-09-21,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,262901,174888317.73,1.89
2026-09-21,ARKK,BROADCOM INC,AVGO,11135F101,427871,152732832.16,1.65
2026-09-21,ARKK,ALPHABET INC-CL C,GOOG,02079K107,396165,136443187.65,1.47
2026-09-21,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,1289308,130349038.8,1.41
2026-09-21,ARKK,CLOUDFLARE INC - CLASS A,NET,18915M107,376357,121789125.2,1.32
2026-09-21,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,9839063,119446224.82,1.29
2026-09-21,ARKK,ILLUMINA INC,ILMN,452327109,453254,108608723.48,1.17
2026-09-21,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,27383016,104876951.28,1.13
2026-09-21,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,19788676,104088435.76,1.12
2026-09-21,ARKK,NATERA INC,NTRA,632307104,280213,103507880.07,1.12
2026-09-21,ARKK,X-ENERGY INC,XE,98386P102,6212271,97967513.67,1.06
2026-09-21,ARKK,ROCKET LAB,RKLB UQ,773121108,1420092,91695340.44,0.99
2026-09-21,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,209499,91062930.33,0.98
2026-09-21,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1877799,89120340.54,0.96
2026-09-21,ARKK,TERADYNE INC,TER,880770102,231632,86044339.04,0.93
2026-09-21,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,505057,74506008.64,0.81
2026-09-21,ARKK,VERACYTE INC,VCYT,92337F107,1693731,67402025.15,0.73
2026-09-21,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,3015832,51148510.72,0.55
2026-09-21,ARKK,ELI LILLY & CO,LLY,532457108,38316,44175665.88,0.48
2026-09-21,ARKK,CERUS CORP,CERS,157085101,12285009,32555273.85,0.35
2026-09-21,ARKK,ARK ACTIVE AUTOCALL INC ETF,ARKY,00214Q724,1372526,28239722.45,0.31
2026-09-21,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,17318178,23725903.86,0.26
