reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-21,ARKW,TESLA INC,TSLA,88160R101,392551,142994552.77,7.52
2026-09-21,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,811109,97187080.38,5.11
2026-09-21,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,971276,89143711.28,4.69
2026-09-21,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,571480,87270710.8,4.59
2026-09-21,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,140152,78459892.64,4.13
2026-09-21,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,394119,76557615.75,4.03
2026-09-21,ARKW,AMAZON.COM INC,AMZN,023135106,278558,70672950.18,3.72
2026-09-21,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,526066,67599481.0,3.56
2026-09-21,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,816669,66444189.84,3.5
2026-09-21,ARKW,BLOCK INC,XYZ,852234103,868827,66274123.56,3.49
2026-09-21,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,99120,65937102.0,3.47
2026-09-21,ARKW,ALPHABET INC-CL C,GOOG,02079K107,186272,64153939.52,3.38
2026-09-21,ARKW,NVIDIA CORP,NVDA,67066G104,288308,64082219.16,3.37
2026-09-21,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,278960,49554454.4,2.61
2026-09-21,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,247171,49031311.27,2.58
2026-09-21,ARKW,BROADCOM INC,AVGO,11135F101,126097,45011585.12,2.37
2026-09-21,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,183884,43700032.6,2.3
2026-09-21,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,128351,41534383.6,2.19
2026-09-21,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,94929,41262788.43,2.17
2026-09-21,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,842434,40285193.88,2.12
2026-09-21,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,1539619,40014697.81,2.11
2026-09-21,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,174544,40131156.48,2.11
2026-09-21,ARKW,RUBRIK INC-A,RBRK,781154109,337046,35966178.66,1.89
2026-09-21,ARKW,EVERPURE INC-A,P,74624M102,334759,34861802.26,1.83
2026-09-21,ARKW,BULLISH,BLSH,G16910120,882915,33850961.1,1.78
2026-09-21,ARKW,GITLAB INC-CL A,GTLB,37637K108,639569,31485981.87,1.66
2026-09-21,ARKW,TOAST INC-CLASS A,TOST,888787108,726834,21616043.16,1.14
2026-09-21,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,42035,21414730.75,1.13
2026-09-21,ARKW,MERCADOLIBRE INC,MELI,58733R102,11275,20152822.25,1.06
2026-09-21,ARKW,NETFLIX INC,NFLX,64110L106,270883,19446690.57,1.02
2026-09-21,ARKW,DOORDASH INC - A,DASH,25809K105,95472,18420367.68,0.97
2026-09-21,ARKW,FIGMA INC-CL A,FIG,316841105,811507,18413093.83,0.97
2026-09-21,ARKW,SNOWFLAKE INC,SNOW,833445109,55719,18522667.17,0.97
2026-09-21,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,635771,13828019.25,0.73
2026-09-21,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,2459924,13873971.36,0.73
2026-09-21,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,64926,10791999.72,0.57
2026-09-21,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,812175,8341037.25,0.44
2026-09-21,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,508226,4731584.06,0.25
