date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/21/2026,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"94,929","$41,262,788.43",2.17%
09/21/2026,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"842,434","$40,285,193.88",2.12%
09/21/2026,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"1,539,619","$40,014,697.81",2.11%
09/21/2026,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"174,544","$40,131,156.48",2.11%
09/21/2026,ARKW,RUBRIK INC-A,RBRK,781154109,"337,046","$35,966,178.66",1.89%
09/21/2026,ARKW,EVERPURE INC-A,P,74624M102,"334,759","$34,861,802.26",1.83%
09/21/2026,ARKW,BULLISH,BLSH,G16910120,"882,915","$33,850,961.10",1.78%
09/21/2026,ARKW,GITLAB INC-CL A,GTLB,37637K108,"639,569","$31,485,981.87",1.66%
09/21/2026,ARKW,KALSHI INC.,,PPKALSHIC,"25,318","$26,998,608.84",1.42%
09/21/2026,ARKW,TOAST INC-CLASS A,TOST,888787108,"726,834","$21,616,043.16",1.14%
09/21/2026,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"42,035","$21,414,730.75",1.13%
09/21/2026,ARKW,MERCADOLIBRE INC,MELI,58733R102,"11,275","$20,152,822.25",1.06%
09/21/2026,ARKW,NETFLIX INC,NFLX,64110L106,"270,883","$19,446,690.57",1.02%
09/21/2026,ARKW,DOORDASH INC - A,DASH,25809K105,"95,472","$18,420,367.68",0.97%
09/21/2026,ARKW,FIGMA INC-CL A,FIG,316841105,"811,507","$18,413,093.83",0.97%
09/21/2026,ARKW,SNOWFLAKE INC,SNOW,833445109,"55,719","$18,522,667.17",0.97%
09/21/2026,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"635,771","$13,828,019.25",0.73%
09/21/2026,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"2,459,924","$13,873,971.36",0.73%
09/21/2026,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,"64,926","$10,791,999.72",0.57%
09/21/2026,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"812,175","$8,341,037.25",0.44%
09/21/2026,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"5,205,191","$5,205,190.70",0.27%
09/21/2026,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"508,226","$4,731,584.06",0.25%
09/21/2026,ARKW,BRERA HOLDINGS PLC WTS,,BREADUMMY,"139,569","$180,044.14",0.01%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
