reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-08-28,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,1329909,203609067.9,9.55
2026-08-28,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,3104724,201341351.4,9.44
2026-08-28,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,2539703,179531605.07,8.42
2026-08-28,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2168417,128738917.29,6.04
2026-08-28,ARKG,PERSONALIS INC,PSNL,71535D106,7159356,120277180.8,5.64
2026-08-28,ARKG,ABSCI CORP,ABSI,00091E109,10938041,103036346.22,4.83
2026-08-28,ARKG,ILLUMINA INC,ILMN,452327109,382496,87090514.24,4.08
2026-08-28,ARKG,NATERA INC,NTRA,632307104,255292,86467400.4,4.05
2026-08-28,ARKG,GUARDANT HEALTH INC,GH,40131M109,484649,81673049.48,3.83
2026-08-28,ARKG,CAREDX INC,CDNA,14167L103,1555609,81451687.24,3.82
2026-08-28,ARKG,ELI LILLY & CO,LLY,532457108,67480,79363228.0,3.72
2026-08-28,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,2450456,74689898.88,3.5
2026-08-28,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,4745956,69480795.84,3.26
2026-08-28,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1886905,49889768.2,2.34
2026-08-28,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,14500807,49882776.08,2.34
2026-08-28,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,1788338,48061583.75,2.25
2026-08-28,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,532733,47541092.92,2.23
2026-08-28,ARKG,SCHRODINGER INC,SDGR,80810D103,2321234,47376385.94,2.22
2026-08-28,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,2914319,47124538.23,2.21
2026-08-28,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,5072270,44230194.4,2.07
2026-08-28,ARKG,VERACYTE INC,VCYT,92337F107,921866,41714436.5,1.96
2026-08-28,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,620921,38764098.03,1.82
2026-08-28,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2685706,35209605.66,1.65
2026-08-28,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,1017664,33582912.0,1.57
2026-08-28,ARKG,PRIME MEDICINE INC,PRME,74168J101,7988295,29077393.8,1.36
2026-08-28,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,1624885,25624436.45,1.2
2026-08-28,ARKG,908 DEVICES INC,MASS,65443P102,2025743,22485747.3,1.05
2026-08-28,ARKG,CERUS CORP,CERS,157085101,7947134,21616204.48,1.01
2026-08-28,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,11302035,17518154.25,0.82
2026-08-28,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,402752,11615367.68,0.54
2026-08-28,ARKG,FREENOME INC,FRNM,35661P100,767020,10692258.8,0.5
2026-08-28,ARKG,QUANTUM-SI INC,QSI,74765K105,7188030,5772706.89,0.27
