date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/28/2026,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"1,329,909","$203,609,067.90",9.55%
08/28/2026,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"3,104,724","$201,341,351.40",9.44%
08/28/2026,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,"2,539,703","$179,531,605.07",8.42%
08/28/2026,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"2,168,417","$128,738,917.29",6.04%
08/28/2026,ARKG,PERSONALIS INC,PSNL,71535D106,"7,159,356","$120,277,180.80",5.64%
08/28/2026,ARKG,ABSCI CORP,ABSI,00091E109,"10,938,041","$103,036,346.22",4.83%
08/28/2026,ARKG,ILLUMINA INC,ILMN,452327109,"382,496","$87,090,514.24",4.08%
08/28/2026,ARKG,NATERA INC,NTRA,632307104,"255,292","$86,467,400.40",4.05%
08/28/2026,ARKG,GUARDANT HEALTH INC,GH,40131M109,"484,649","$81,673,049.48",3.83%
08/28/2026,ARKG,CAREDX INC,CDNA,14167L103,"1,555,609","$81,451,687.24",3.82%
08/28/2026,ARKG,ELI LILLY & CO,LLY,532457108,"67,480","$79,363,228.00",3.72%
08/28/2026,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,450,456","$74,689,898.88",3.50%
08/28/2026,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"4,745,956","$69,480,795.84",3.26%
08/28/2026,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"1,886,905","$49,889,768.20",2.34%
08/28/2026,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"14,500,807","$49,882,776.08",2.34%
08/28/2026,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,788,338","$48,061,583.75",2.25%
08/28/2026,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,"532,733","$47,541,092.92",2.23%
08/28/2026,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,321,234","$47,376,385.94",2.22%
08/28/2026,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"2,914,319","$47,124,538.23",2.21%
08/28/2026,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"5,072,270","$44,230,194.40",2.07%
08/28/2026,ARKG,VERACYTE INC,VCYT,92337F107,"921,866","$41,714,436.50",1.96%
08/28/2026,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"620,921","$38,764,098.03",1.82%
08/28/2026,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,685,706","$35,209,605.66",1.65%
08/28/2026,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,"1,017,664","$33,582,912.00",1.57%
08/28/2026,ARKG,PRIME MEDICINE INC,PRME,74168J101,"7,988,295","$29,077,393.80",1.36%
08/28/2026,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,"1,624,885","$25,624,436.45",1.20%
08/28/2026,ARKG,908 DEVICES INC,MASS,65443P102,"2,025,743","$22,485,747.30",1.05%
08/28/2026,ARKG,CERUS CORP,CERS,157085101,"7,947,134","$21,616,204.48",1.01%
08/28/2026,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"11,302,035","$17,518,154.25",0.82%
08/28/2026,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,"402,752","$11,615,367.68",0.54%
08/28/2026,ARKG,FREENOME INC,FRNM,35661P100,"767,020","$10,692,258.80",0.50%
08/28/2026,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"8,218,036","$8,218,035.84",0.39%
08/28/2026,ARKG,QUANTUM-SI INC,QSI,74765K105,"7,188,030","$5,772,706.89",0.27%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
