reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-08-31,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,477441,73000728.9,8.96
2026-08-31,ARKF,BLOCK INC,XYZ,852234103,614266,51334209.62,6.3
2026-08-31,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,558380,48657233.2,5.97
2026-08-31,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,256234,45773641.76,5.62
2026-08-31,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,433692,45216727.92,5.55
2026-08-31,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,209815,39086436.35,4.8
2026-08-31,ARKF,TOAST INC-CLASS A,TOST,888787108,1113239,39130350.85,4.8
2026-08-31,ARKF,AMAZON.COM INC,AMZN,023135106,117160,31214938.8,3.83
2026-08-31,ARKF,MERCADOLIBRE INC,MELI,58733R102,12996,25553385.0,3.14
2026-08-31,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,44083,25480855.66,3.13
2026-08-31,ARKF,BULLISH,BLSH,G16910120,745851,24531039.39,3.01
2026-08-31,ARKF,NVIDIA CORP,NVDA,67066G104,111999,24365382.45,2.99
2026-08-31,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,1137249,20538716.94,2.52
2026-08-31,ARKF,SEA LTD-ADR,SE,81141R100,152376,18187599.36,2.23
2026-08-31,ARKF,ADYEN NV,ADYEN,BZ1HM42,14294,18058995.91,2.22
2026-08-31,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,734466,17480290.8,2.15
2026-08-31,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,79132,17282428.8,2.12
2026-08-31,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,34847,16224066.26,1.99
2026-08-31,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,82300,15590089.0,1.91
2026-08-31,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,1082126,15474401.8,1.9
2026-08-31,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,379082,14606029.46,1.79
2026-08-31,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,26476,14495874.76,1.78
2026-08-31,ARKF,DOORDASH INC - A,DASH,25809K105,56481,13371311.94,1.64
2026-08-31,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,107399,13345399.74,1.64
2026-08-31,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,509034,12858198.84,1.58
2026-08-31,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,685041,9727582.2,1.19
2026-08-31,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,30470,9136124.8,1.12
2026-08-31,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,247851,7690816.53,0.94
2026-08-31,ARKF,SECURITIZE CORP,SECZ,81517B101,1179868,7421369.72,0.91
2026-08-31,ARKF,ZILLOW GROUP INC - C,Z,98954M200,146765,5233639.9,0.64
2026-08-31,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,497416,4650839.6,0.57
2026-08-31,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,39943,4245541.47,0.52
2026-08-31,ARKF,PAYPAY CORP,PAYP,70450C101,235647,3600686.16,0.44
2026-08-31,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,391405,3295630.1,0.4
2026-08-31,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,390059,865930.98,0.11
2026-08-31,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,4307,512102.3,0.06
