date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/31/2026,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"477,441","$73,000,728.90",8.96%
08/31/2026,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"2,096,992","$53,934,424.54",6.62%
08/31/2026,ARKF,BLOCK INC,XYZ,852234103,"614,266","$51,334,209.62",6.30%
08/31/2026,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,"558,380","$48,657,233.20",5.97%
08/31/2026,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"256,234","$45,773,641.76",5.62%
08/31/2026,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"433,692","$45,216,727.92",5.55%
08/31/2026,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"209,815","$39,086,436.35",4.80%
08/31/2026,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,113,239","$39,130,350.85",4.80%
08/31/2026,ARKF,AMAZON.COM INC,AMZN,023135106,"117,160","$31,214,938.80",3.83%
08/31/2026,ARKF,MERCADOLIBRE INC,MELI,58733R102,"12,996","$25,553,385.00",3.14%
08/31/2026,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"44,083","$25,480,855.66",3.13%
08/31/2026,ARKF,BULLISH,BLSH,G16910120,"745,851","$24,531,039.39",3.01%
08/31/2026,ARKF,NVIDIA CORP,NVDA,67066G104,"111,999","$24,365,382.45",2.99%
08/31/2026,ARKF,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"31,991","$21,693,474.59",2.66%
08/31/2026,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"1,137,249","$20,538,716.94",2.52%
08/31/2026,ARKF,SEA LTD-ADR,SE,81141R100,"152,376","$18,187,599.36",2.23%
08/31/2026,ARKF,ADYEN NV,ADYEN,BZ1HM42,"14,294","$18,058,995.91",2.22%
08/31/2026,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"734,466","$17,480,290.80",2.15%
08/31/2026,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"79,132","$17,282,428.80",2.12%
08/31/2026,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,"34,847","$16,224,066.26",1.99%
08/31/2026,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,"82,300","$15,590,089.00",1.91%
08/31/2026,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,082,126","$15,474,401.80",1.90%
08/31/2026,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"379,082","$14,606,029.46",1.79%
08/31/2026,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"26,476","$14,495,874.76",1.78%
08/31/2026,ARKF,DOORDASH INC - A,DASH,25809K105,"56,481","$13,371,311.94",1.64%
08/31/2026,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,"107,399","$13,345,399.74",1.64%
08/31/2026,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"509,034","$12,858,198.84",1.58%
08/31/2026,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,"685,041","$9,727,582.20",1.19%
08/31/2026,ARKF,CLOUDFLARE INC - CLASS A,NET,18915M107,"30,470","$9,136,124.80",1.12%
08/31/2026,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,"247,851","$7,690,816.53",0.94%
