date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/01/2026,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"3,036,823","$189,649,596.35",9.42%
09/01/2026,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"1,295,248","$180,039,472.00",8.94%
09/01/2026,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,"2,524,903","$159,195,134.15",7.91%
09/01/2026,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"2,155,782","$122,836,458.36",6.10%
09/01/2026,ARKG,PERSONALIS INC,PSNL,71535D106,"6,941,795","$116,483,320.10",5.79%
09/01/2026,ARKG,ABSCI CORP,ABSI,00091E109,"10,874,301","$98,303,681.04",4.88%
09/01/2026,ARKG,GUARDANT HEALTH INC,GH,40131M109,"538,816","$85,682,520.32",4.26%
09/01/2026,ARKG,NATERA INC,NTRA,632307104,"253,807","$81,715,701.72",4.06%
09/01/2026,ARKG,ILLUMINA INC,ILMN,452327109,"380,271","$81,237,293.73",4.04%
09/01/2026,ARKG,CAREDX INC,CDNA,14167L103,"1,546,544","$77,497,319.84",3.85%
09/01/2026,ARKG,ELI LILLY & CO,LLY,532457108,"67,090","$77,605,015.70",3.85%
09/01/2026,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,436,176","$71,696,659.68",3.56%
09/01/2026,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"4,718,301","$63,744,246.51",3.17%
09/01/2026,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"14,416,307","$49,015,443.80",2.43%
09/01/2026,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"1,875,910","$46,747,677.20",2.32%
09/01/2026,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,777,918","$45,834,726.04",2.28%
09/01/2026,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,307,709","$45,000,325.50",2.24%
09/01/2026,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,"529,633","$44,918,174.73",2.23%
09/01/2026,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"2,897,339","$42,764,723.64",2.12%
09/01/2026,ARKG,VERACYTE INC,VCYT,92337F107,"975,245","$42,120,831.55",2.09%
09/01/2026,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"5,042,715","$39,787,021.35",1.98%
09/01/2026,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"617,306","$37,260,590.16",1.85%
09/01/2026,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,723,524","$34,670,460.52",1.72%
09/01/2026,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,"1,011,734","$30,898,356.36",1.53%
09/01/2026,ARKG,PRIME MEDICINE INC,PRME,74168J101,"7,941,745","$28,510,864.55",1.42%
09/01/2026,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,"1,615,420","$24,667,463.40",1.23%
09/01/2026,ARKG,908 DEVICES INC,MASS,65443P102,"2,013,938","$21,488,718.46",1.07%
09/01/2026,ARKG,CERUS CORP,CERS,157085101,"7,900,824","$20,858,175.36",1.04%
09/01/2026,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"11,236,175","$15,225,017.13",0.76%
09/01/2026,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,"411,340","$12,562,323.60",0.62%
09/01/2026,ARKG,FREENOME INC,FRNM,35661P100,"762,555","$11,278,188.45",0.56%
09/01/2026,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"8,341,554","$8,341,554.04",0.41%
09/01/2026,ARKG,QUANTUM-SI INC,QSI,74765K105,"7,146,145","$5,473,232.46",0.27%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
