reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-01,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,3036823,189649596.35,9.42
2026-09-01,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,1295248,180039472.0,8.94
2026-09-01,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,2524903,159195134.15,7.91
2026-09-01,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2155782,122836458.36,6.1
2026-09-01,ARKG,PERSONALIS INC,PSNL,71535D106,6941795,116483320.1,5.79
2026-09-01,ARKG,ABSCI CORP,ABSI,00091E109,10874301,98303681.04,4.88
2026-09-01,ARKG,GUARDANT HEALTH INC,GH,40131M109,538816,85682520.32,4.26
2026-09-01,ARKG,NATERA INC,NTRA,632307104,253807,81715701.72,4.06
2026-09-01,ARKG,ILLUMINA INC,ILMN,452327109,380271,81237293.73,4.04
2026-09-01,ARKG,CAREDX INC,CDNA,14167L103,1546544,77497319.84,3.85
2026-09-01,ARKG,ELI LILLY & CO,LLY,532457108,67090,77605015.7,3.85
2026-09-01,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,2436176,71696659.68,3.56
2026-09-01,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,4718301,63744246.51,3.17
2026-09-01,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,14416307,49015443.8,2.43
2026-09-01,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1875910,46747677.2,2.32
2026-09-01,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,1777918,45834726.04,2.28
2026-09-01,ARKG,SCHRODINGER INC,SDGR,80810D103,2307709,45000325.5,2.24
2026-09-01,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,529633,44918174.73,2.23
2026-09-01,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,2897339,42764723.64,2.12
2026-09-01,ARKG,VERACYTE INC,VCYT,92337F107,975245,42120831.55,2.09
2026-09-01,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,5042715,39787021.35,1.98
2026-09-01,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,617306,37260590.16,1.85
2026-09-01,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2723524,34670460.52,1.72
2026-09-01,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,1011734,30898356.36,1.53
2026-09-01,ARKG,PRIME MEDICINE INC,PRME,74168J101,7941745,28510864.55,1.42
2026-09-01,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,1615420,24667463.4,1.23
2026-09-01,ARKG,908 DEVICES INC,MASS,65443P102,2013938,21488718.46,1.07
2026-09-01,ARKG,CERUS CORP,CERS,157085101,7900824,20858175.36,1.04
2026-09-01,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,11236175,15225017.13,0.76
2026-09-01,ARKG,SCRIBE THERAPEUTICS INC,SCTX,811033109,411340,12562323.6,0.62
2026-09-01,ARKG,FREENOME INC,FRNM,35661P100,762555,11278188.45,0.56
2026-09-01,ARKG,QUANTUM-SI INC,QSI,74765K105,7146145,5473232.46,0.27
