reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-25,ARKW,TESLA INC,TSLA,88160R101,392551,148360724.94,7.5
2026-09-25,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,811109,97998189.38,4.96
2026-09-25,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,971276,90328668.0,4.57
2026-09-25,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,140152,88192047.52,4.46
2026-09-25,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,112460,87447771.4,4.42
2026-09-25,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,571480,84596184.4,4.28
2026-09-25,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,394119,78512445.99,3.97
2026-09-25,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,526066,76363740.56,3.86
2026-09-25,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,816669,73606376.97,3.72
2026-09-25,ARKW,AMAZON.COM INC,AMZN,023135106,278558,69466794.04,3.51
2026-09-25,ARKW,BLOCK INC,XYZ,852234103,868827,66673783.98,3.37
2026-09-25,ARKW,NVIDIA CORP,NVDA,67066G104,288308,64748210.64,3.28
2026-09-25,ARKW,ALPHABET INC-CL C,GOOG,02079K107,186272,63148070.72,3.19
2026-09-25,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,278960,53724906.4,2.72
2026-09-25,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,247171,51018566.11,2.58
2026-09-25,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,128351,46054905.82,2.33
2026-09-25,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,174544,44843844.48,2.27
2026-09-25,ARKW,BROADCOM INC,AVGO,11135F101,126097,44179344.92,2.23
2026-09-25,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,1539619,43155520.57,2.18
2026-09-25,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,94929,42827218.35,2.17
2026-09-25,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,164012,42588996.04,2.15
2026-09-25,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,842434,41136052.22,2.08
2026-09-25,ARKW,RUBRIK INC-A,RBRK,781154109,337046,38355834.8,1.94
2026-09-25,ARKW,BULLISH,BLSH,G16910120,882915,35042896.35,1.77
2026-09-25,ARKW,EVERPURE INC-A,P,74624M102,256355,31244547.4,1.58
2026-09-25,ARKW,GITLAB INC-CL A,GTLB,37637K108,639569,31095844.78,1.57
2026-09-25,ARKW,TOAST INC-CLASS A,TOST,888787108,726834,21884971.74,1.11
2026-09-25,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,42035,21495858.3,1.09
2026-09-25,ARKW,MERCADOLIBRE INC,MELI,58733R102,11275,19777815.75,1.0
2026-09-25,ARKW,NETFLIX INC,NFLX,64110L106,270883,19427728.76,0.98
2026-09-25,ARKW,SNOWFLAKE INC,SNOW,833445109,55719,18610146.0,0.94
2026-09-25,ARKW,DOORDASH INC - A,DASH,25809K105,95472,17903864.16,0.91
2026-09-25,ARKW,FIGMA INC-CL A,FIG,316841105,811507,17317559.38,0.88
2026-09-25,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,94513,14308323.07,0.72
2026-09-25,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,2459924,14267559.2,0.72
2026-09-25,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,635771,13522849.17,0.68
2026-09-25,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,812175,8518976.67,0.43
2026-09-25,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,512114,4957263.52,0.25
