date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/18/2026,ARKF,BLOCK INC,XYZ,852234103,"803,962","$61,478,974.14",7.69%
09/18/2026,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"429,297","$55,207,594.20",6.91%
09/18/2026,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,"603,658","$51,365,259.22",6.43%
09/18/2026,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"433,692","$47,623,718.52",5.96%
09/18/2026,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"260,584","$45,333,798.48",5.67%
09/18/2026,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"1,630,859","$41,358,421.15",5.18%
09/18/2026,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,132,157","$34,700,612.05",4.34%
09/18/2026,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"195,691","$34,488,581.84",4.32%
09/18/2026,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"44,827","$30,585,910.37",3.83%
09/18/2026,ARKF,AMAZON.COM INC,AMZN,023135106,"119,146","$29,928,283.74",3.75%
09/18/2026,ARKF,BULLISH,BLSH,G16910120,"758,523","$26,480,037.93",3.31%
09/18/2026,ARKF,NVIDIA CORP,NVDA,67066G104,"113,901","$24,983,045.34",3.13%
09/18/2026,ARKF,MERCADOLIBRE INC,MELI,58733R102,"13,212","$24,114,674.52",3.02%
09/18/2026,ARKF,OPENAI GROUP PBC SERIES C,,PPOPENAIC,"31,991","$21,693,474.59",2.71%
09/18/2026,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"80,476","$19,772,953.20",2.47%
09/18/2026,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"1,156,575","$19,349,499.75",2.42%
09/18/2026,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"746,946","$17,844,539.94",2.23%
09/18/2026,ARKF,SEA LTD-ADR,SE,81141R100,"154,962","$15,693,001.74",1.96%
09/18/2026,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"325,651","$15,468,422.50",1.94%
09/18/2026,ARKF,ADYEN NV,ADYEN,BZ1HM42,"14,534","$15,237,042.79",1.91%
09/18/2026,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,100,516","$15,231,141.44",1.91%
09/18/2026,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,"26,668","$14,536,460.12",1.82%
09/18/2026,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"26,926","$14,239,545.84",1.78%
09/18/2026,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,"83,698","$13,888,009.14",1.74%
09/18/2026,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"13,237,023","$13,237,023.39",1.66%
09/18/2026,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,"109,223","$12,163,073.28",1.52%
09/18/2026,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"517,686","$11,632,404.42",1.46%
09/18/2026,ARKF,DOORDASH INC - A,DASH,25809K105,"57,441","$11,175,720.96",1.40%
09/18/2026,ARKF,SECURITIZE CORP,SECZ,81517B101,"1,199,920","$10,715,285.60",1.34%
