reported_date,fund,company,ticker,cusip,shares,market_value,weight
2026-09-01,ARKW,TESLA INC,TSLA,88160R101,382699,140814097.05,7.68
2026-09-01,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,975879,93245238.45,5.08
2026-09-01,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,814502,85367954.62,4.65
2026-09-01,ARKW,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,557134,80054584.46,4.36
2026-09-01,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,517930,76327344.1,4.16
2026-09-01,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,384225,72280407.0,3.94
2026-09-01,ARKW,AMAZON.COM INC,AMZN,023135106,271568,70545219.36,3.85
2026-09-01,ARKW,BLOCK INC,XYZ,852234103,847017,69472334.34,3.79
2026-09-01,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,147471,69417549.12,3.78
2026-09-01,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,750140,63679384.6,3.47
2026-09-01,ARKW,NVIDIA CORP,NVDA,67066G104,281072,62055076.16,3.38
2026-09-01,ARKW,ALPHABET INC-CL C,GOOG,02079K107,181598,60909785.18,3.32
2026-09-01,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,271958,50687532.04,2.76
2026-09-01,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,80852,46274833.68,2.52
2026-09-01,ARKW,BROADCOM INC,AVGO,11135F101,122935,45527747.9,2.48
2026-09-01,ARKW,CEREBRAS SYSTEMS INC - A,CBRS,15675D103,240967,44395760.08,2.42
2026-09-01,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,179270,41411370.0,2.26
2026-09-01,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,170164,40335674.56,2.2
2026-09-01,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,92547,38436620.04,2.1
2026-09-01,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,125129,38178109.19,2.08
2026-09-01,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,1500973,38004636.36,2.07
2026-09-01,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,821290,33911064.1,1.85
2026-09-01,ARKW,RUBRIK INC-A,RBRK,781154109,328586,30571641.44,1.67
2026-09-01,ARKW,EVERPURE INC-A,P,74624M102,326359,30335069.05,1.65
2026-09-01,ARKW,BULLISH,BLSH,G16910120,860751,29291356.53,1.6
2026-09-01,ARKW,GITLAB INC-CL A,GTLB,37637K108,623513,29018295.02,1.58
2026-09-01,ARKW,TOAST INC-CLASS A,TOST,888787108,708588,24155764.92,1.32
2026-09-01,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,40985,22280265.7,1.21
2026-09-01,ARKW,FIGMA INC-CL A,FIG,316841105,791137,21748356.13,1.19
2026-09-01,ARKW,DOORDASH INC - A,DASH,25809K105,93078,21569895.72,1.18
2026-09-01,ARKW,NETFLIX INC,NFLX,64110L106,264085,21404089.25,1.17
2026-09-01,ARKW,MERCADOLIBRE INC,MELI,58733R102,10993,21284646.6,1.16
2026-09-01,ARKW,SNOWFLAKE INC,SNOW,833445109,54321,18003609.03,0.98
2026-09-01,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,2398172,17794436.24,0.97
2026-09-01,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,619811,15055209.19,0.82
2026-09-01,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,63300,11597826.0,0.63
2026-09-01,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,791787,7624908.81,0.42
2026-09-01,ARKW,ALPHABET INC-CL A,GOOGL,02079K305,12145,4121405.75,0.22
2026-09-01,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,477361,4014606.01,0.22
