Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-15,CGGR,2299955D,CONSTELLATION SOFTWARE INC CONSTELLATION SOFTWARE IN 28,4185.0,0.0
2026-09-15,CGGR,A000660,SK HYNIX INC COMMON STOCK KRW5000.0,165492.0,0.8199999999999998
2026-09-15,CGGR,AAPL,APPLE INC COMMON STOCK USD.00001,1917683.0,2.53
2026-09-15,CGGR,AFRM,AFFIRM HOLDINGS INC COMMON STOCK USD.00001,2058816.0,0.59
2026-09-15,CGGR,AIR,AIRBUS SE COMMON STOCK EUR1.0,379413.0,0.34
2026-09-15,CGGR,AKAM,AKAMAI TECHNOLOGIES INC COMMON STOCK USD.01,1116735.0,0.4699999999999999
2026-09-15,CGGR,ALB,ALBEMARLE CORP COMMON STOCK USD.01,624223.0,0.28
2026-09-15,CGGR,ALNY,ALNYLAM PHARMACEUTICALS INC COMMON STOCK USD.01,768087.0,0.73
2026-09-15,CGGR,AMAT,APPLIED MATERIALS INC COMMON STOCK USD.01,261611.0,0.44
2026-09-15,CGGR,AMGN,AMGEN INC COMMON STOCK USD.0001,545205.0,0.8199999999999998
2026-09-15,CGGR,AMZN,AMAZON.COM INC COMMON STOCK USD.01,2456547.0,2.43
2026-09-15,CGGR,ANET,ARISTA NETWORKS INC COMMON STOCK USD.0001,634055.0,0.49
2026-09-15,CGGR,APH,AMPHENOL CORP CL A COMMON STOCK USD.001,3012888.0,0.93
2026-09-15,CGGR,APP,APPLOVIN CORP CLASS A COMMON STOCK USD.00003,313316.0,0.4099999999999999
2026-09-15,CGGR,ARMK,ARAMARK COMMON STOCK USD.01,1713890.0,0.4
2026-09-15,CGGR,ASML,ASML HOLDING NV NY REG SHS NY REG SHRS EUR.09,153300.0,0.97
2026-09-15,CGGR,AUR,AURORA INNOVATION INC COMMON STOCK USD.0001,11651986.0,0.3
2026-09-15,CGGR,AVGO,BROADCOM INC COMMON STOCK,3245640.0,4.38
2026-09-15,CGGR,BBD.B,BOMBARDIER INC B COMMON STOCK,423638.0,0.36
2026-09-15,CGGR,BSP,BENDING SPOONS SPA COMMON STOCK,1588008.0,0.25
2026-09-15,CGGR,BURL,BURLINGTON STORES INC COMMON STOCK USD.0001,311576.0,0.28
2026-09-15,CGGR,CBRS,CEREBRAS SYSTEMS INC   A COMMON STOCK USD.00001,1086901.0,0.8
