Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-08,CGGR,2299955D,CONSTELLATION SOFTWARE INC CONSTELLATION SOFTWARE IN 28,4185.0,0.0
2026-09-08,CGGR,A000660,SK HYNIX INC COMMON STOCK KRW5000.0,164460.0,0.86
2026-09-08,CGGR,AAPL,APPLE INC COMMON STOCK USD.00001,1905643.0,2.37
2026-09-08,CGGR,AFRM,AFFIRM HOLDINGS INC COMMON STOCK USD.00001,2045744.0,0.58
2026-09-08,CGGR,AIR,AIRBUS SE COMMON STOCK EUR1.0,377005.0,0.35
2026-09-08,CGGR,AKAM,AKAMAI TECHNOLOGIES INC COMMON STOCK USD.01,1109683.0,0.45999999999999996
2026-09-08,CGGR,ALB,ALBEMARLE CORP COMMON STOCK USD.01,620267.0,0.32
2026-09-08,CGGR,ALNY,ALNYLAM PHARMACEUTICALS INC COMMON STOCK USD.01,763271.0,0.78
2026-09-08,CGGR,AMAT,APPLIED MATERIALS INC COMMON STOCK USD.01,259891.0,0.48
2026-09-08,CGGR,AMGN,AMGEN INC COMMON STOCK USD.0001,541765.0,0.84
2026-09-08,CGGR,AMZN,AMAZON.COM INC COMMON STOCK USD.01,2441067.0,2.47
2026-09-08,CGGR,ANET,ARISTA NETWORKS INC COMMON STOCK USD.0001,630099.0,0.48
2026-09-08,CGGR,APH,AMPHENOL CORP CL A COMMON STOCK USD.001,2993796.0,0.96
2026-09-08,CGGR,APP,APPLOVIN CORP CLASS A COMMON STOCK USD.00003,311424.0,0.38
2026-09-08,CGGR,ARMK,ARAMARK COMMON STOCK USD.01,1703054.0,0.39
2026-09-08,CGGR,ASML,ASML HOLDING NV NY REG SHS NY REG SHRS EUR.09,152268.0,1.06
2026-09-08,CGGR,AUR,AURORA INNOVATION INC COMMON STOCK USD.0001,11578370.0,0.3
2026-09-08,CGGR,AVGO,BROADCOM INC COMMON STOCK,3225172.0,4.68
2026-09-08,CGGR,BBD.B,BOMBARDIER INC B COMMON STOCK,420886.0,0.37
2026-09-08,CGGR,BSP,BENDING SPOONS SPA COMMON STOCK,1578032.0,0.24
2026-09-08,CGGR,BURL,BURLINGTON STORES INC COMMON STOCK USD.0001,309684.0,0.31
2026-09-08,CGGR,CBRS,CEREBRAS SYSTEMS INC   A COMMON STOCK USD.00001,1080021.0,0.8500000000000001
2026-09-08,CGGR,CDNS,CADENCE DESIGN SYS INC COMMON STOCK USD.01,270245.0,0.3
2026-09-08,CGGR,CEG,CONSTELLATION ENERGY COMMON STOCK,336588.0,0.4
2026-09-08,CGGR,CMG,CHIPOTLE MEXICAN GRILL INC COMMON STOCK USD.01,5897877.0,0.86
2026-09-08,CGGR,CMQXX,CAPITAL GROUP CENTRAL CASH FUN CAPITAL GROUP CNTRL CSH M,5980393.71,2.35
2026-09-08,CGGR,COHR,COHERENT CORP COMMON STOCK,390675.0,0.45999999999999996
2026-09-08,CGGR,COST,COSTCO WHOLESALE CORP COMMON STOCK USD.005,161217.0,0.58
2026-09-08,CGGR,CRM,SALESFORCE INC COMMON STOCK USD.001,628115.0,0.62
2026-09-08,CGGR,CSCO,CISCO SYSTEMS INC COMMON STOCK USD.001,1024746.0,0.44
2026-09-08,CGGR,CSGP,COSTAR GROUP INC COMMON STOCK USD.01,2133015.0,0.25
2026-09-08,CGGR,CSU,CONSTELLATION SOFTWARE INC COMMON STOCK,45348.0,0.37
2026-09-08,CGGR,CVNA,CARVANA CO COMMON STOCK USD.001,1984745.0,0.58
2026-09-08,CGGR,DASH,DOORDASH INC   A COMMON STOCK USD.00001,812267.0,0.64
2026-09-08,CGGR,DE,DEERE + CO COMMON STOCK USD1.0,271304.0,0.73
2026-09-08,CGGR,DHI,DR HORTON INC COMMON STOCK USD.01,1405033.0,0.77
2026-09-08,CGGR,EOG,EOG RESOURCES INC COMMON STOCK USD.01,1490818.0,0.8500000000000001
2026-09-08,CGGR,FANG,DIAMONDBACK ENERGY INC COMMON STOCK USD.01,556874.0,0.44
2026-09-08,CGGR,FICO,FAIR ISAAC CORP COMMON STOCK USD.01,116841.0,0.43
2026-09-08,CGGR,FSLR,FIRST SOLAR INC COMMON STOCK USD.001,464496.0,0.39
2026-09-08,CGGR,FTAI,FTAI AVIATION LTD COMMON STOCK USD1.0,541842.0,0.42
2026-09-08,CGGR,GE,GENERAL ELECTRIC COMMON STOCK USD.01,796483.0,1.05
2026-09-08,CGGR,GEV,GE VERNOVA INC COMMON STOCK USD.01,219200.0,0.84
2026-09-08,CGGR,GH,GUARDANT HEALTH INC COMMON STOCK USD.00001,442856.0,0.28
2026-09-08,CGGR,GLEN,GLENCORE PLC COMMON STOCK USD.01,14720284.0,0.49
2026-09-08,CGGR,GMEXICO B,GRUPO MEXICO SAB DE CV SER B COMMON STOCK,13600718.0,0.73
2026-09-08,CGGR,GOOG,ALPHABET INC CL C COMMON STOCK USD.001,2441548.0,3.2199999999999998
2026-09-08,CGGR,GOOGL,ALPHABET INC CL A COMMON STOCK USD.001,2327805.0,3.1
